일자,ticker,pred_label,ESG_Label
20200101,008350,0,Governance
20200107,008350,0,Governance
20200107,008350,-1,Governance
20200107,008350,0,Governance
20200108,008350,-1,Governance
20200109,008350,1,Environmental
20200122,008350,0,Social
20200122,008350,0,Social
20200304,008350,1,Environmental
20200326,008350,1,Environmental
20200403,008350,1,Environmental
20200410,008350,0,Governance
20200414,008350,1,Environmental
20200428,008350,1,Environmental
20201013,008350,1,Governance
20210330,008350,1,Governance
