일자,ticker,pred_label,ESG_Label
20200224,010780,0,Social
20200225,010780,0,Governance
20200226,010780,1,Governance
20200226,010780,1,Governance
20200312,010780,0,Social
20200313,010780,0,Governance
20200429,010780,0,Environmental
20200604,010780,0,Environmental
20200604,010780,0,Environmental
20200604,010780,1,Environmental
20200604,010780,0,Environmental
20200605,010780,1,Environmental
20200605,010780,1,Environmental
20200605,010780,1,Environmental
20200605,010780,1,Environmental
20200605,010780,1,Environmental
20200714,010780,1,Environmental
20200720,010780,0,Environmental
20200825,010780,1,Governance
20200825,010780,0,Governance
20200825,010780,1,Governance
20200825,010780,1,Governance
20200826,010780,-1,Environmental
20200826,010780,1,Environmental
20200831,010780,0,Environmental
20200914,010780,0,Environmental
20200924,010780,1,Governance
20201014,010780,0,Social
20201027,010780,0,Governance
20201103,010780,1,Environmental
20201106,010780,0,Environmental
20201116,010780,1,Environmental
20201116,010780,1,Environmental
20201122,010780,1,Environmental
20201123,010780,1,Environmental
20201123,010780,1,Environmental
20201201,010780,1,Environmental
20210126,010780,1,Governance
20210209,010780,0,Social
20210209,010780,1,Environmental
20210219,010780,0,Environmental
20210219,010780,0,Environmental
20210310,010780,0,Governance
20210310,010780,0,Governance
20210413,010780,1,Environmental
20210517,010780,0,Environmental
20210518,010780,1,Environmental
20210519,010780,1,Environmental
20210805,010780,0,Environmental
20210830,010780,1,Environmental
20211103,010780,0,Environmental
20211103,010780,0,Environmental
20211103,010780,0,Environmental
20211103,010780,0,Environmental
20211103,010780,0,Environmental
20211104,010780,0,Environmental
20211104,010780,0,Environmental
20211104,010780,0,Environmental
20211105,010780,0,Environmental
20211105,010780,0,Environmental
20211105,010780,0,Environmental
20211107,010780,0,Environmental
20211107,010780,0,Environmental
20211108,010780,0,Environmental
20211108,010780,0,Environmental
20211109,010780,1,Social
20211205,010780,0,Environmental
20211215,010780,0,Environmental
20211215,010780,0,Environmental
20211215,010780,0,Environmental
20220124,010780,1,Environmental
20220124,010780,1,Environmental
20220124,010780,1,Environmental
20220124,010780,0,Environmental
20220125,010780,1,Environmental
20220125,010780,1,Environmental
20220126,010780,1,Environmental
20220126,010780,1,Environmental
20220126,010780,1,Environmental
20220127,010780,1,Environmental
20220217,010780,0,Environmental
20220221,010780,1,Environmental
20220221,010780,0,Environmental
20220221,010780,0,Environmental
20220221,010780,1,Environmental
20220310,010780,0,Governance
20220519,010780,0,Environmental
20220519,010780,0,Environmental
20220519,010780,0,Environmental
20220519,010780,0,Environmental
20220519,010780,0,Environmental
20220520,010780,0,Environmental
20220523,010780,0,Environmental
20220525,010780,1,Social
20220714,010780,0,Environmental
20220818,010780,0,Environmental
20220829,010780,1,Social
20220921,010780,1,Environmental
20221111,010780,1,Social
20221111,010780,0,Environmental
20221128,010780,1,Environmental
20221128,010780,1,Environmental
20221202,010780,0,Environmental
20221214,010780,0,Environmental
20221214,010780,0,Environmental
20221214,010780,0,Environmental
20221214,010780,1,Environmental
20221214,010780,0,Environmental
20221214,010780,0,Environmental
20221214,010780,0,Environmental
20221214,010780,0,Environmental
20221214,010780,0,Environmental
20221215,010780,0,Environmental
20230104,010780,1,Environmental
20230104,010780,0,Environmental
20230104,010780,0,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,0,Environmental
20230105,010780,0,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,1,Environmental
20230105,010780,0,Environmental
20230217,010780,0,Environmental
20230217,010780,0,Environmental
20230220,010780,1,Environmental
20230220,010780,1,Environmental
20230220,010780,1,Environmental
20230221,010780,0,Environmental
20230228,010780,1,Environmental
20230320,010780,0,Environmental
20230322,010780,1,Environmental
20230328,010780,0,Environmental
20230404,010780,0,Environmental
20230410,010780,0,Governance
20230410,010780,0,Governance
20230419,010780,0,Environmental
20230510,010780,0,Environmental
20230518,010780,0,Environmental
20230518,010780,0,Environmental
20230518,010780,0,Environmental
20230518,010780,0,Environmental
20230518,010780,0,Environmental
20230518,010780,0,Environmental
20230518,010780,0,Environmental
20230518,010780,0,Environmental
20230523,010780,1,Environmental
20230530,010780,1,Environmental
20230720,010780,1,Environmental
20230726,010780,-1,Environmental
20230726,010780,-1,Environmental
20230814,010780,1,Environmental
20230824,010780,0,Environmental
20230824,010780,0,Environmental
20230824,010780,1,Environmental
20230824,010780,1,Environmental
20230824,010780,1,Environmental
20230824,010780,0,Environmental
20230824,010780,1,Environmental
20230824,010780,0,Environmental
20230824,010780,1,Environmental
20230825,010780,0,Environmental
20230825,010780,0,Environmental
20230828,010780,1,Environmental
