일자,ticker,pred_label,ESG_Label
20220503,069260,0,Governance
20220503,069260,0,Governance
20220504,069260,1,Environmental
20220718,069260,1,Environmental
20220803,069260,0,Governance
20220823,069260,1,Environmental
20221102,069260,0,Governance
20230503,069260,0,Governance
20230519,069260,1,Social
20230710,069260,1,Environmental
20230802,069260,0,Governance
20230803,069260,1,Governance
20230803,069260,0,Governance
20230803,069260,1,Governance
20231011,069260,0,Governance
20240305,069260,-1,Governance
20240503,069260,0,Governance
20240507,069260,1,Social
20240802,069260,0,Governance
20241002,069260,1,Environmental
20241002,069260,1,Environmental
20241002,069260,0,Environmental
20241002,069260,1,Environmental
20241106,069260,0,Governance
20241226,069260,-1,Governance
