일자,ticker,pred_label,ESG_Label
20200108,003000,1,Environmental
20200109,003000,-1,Governance
20200111,003000,0,Social
20200209,003000,1,Governance
20200227,003000,1,Governance
20200306,003000,1,Governance
20200313,003000,1,Governance
20200314,003000,1,Governance
20200330,003000,0,Governance
20200414,003000,1,Social
20200418,003000,-1,Social
20200526,003000,1,Social
20200601,003000,0,Social
20200609,003000,1,Social
20200703,003000,0,Governance
20200725,003000,1,Social
20201207,003000,1,Governance
20210303,003000,1,Governance
20210322,003000,-1,Governance
20210322,003000,-1,Governance
20210323,003000,-1,Governance
20210323,003000,-1,Governance
20210610,003000,-1,Social
20211213,003000,-1,Governance
20220222,003000,1,Governance
20220222,003000,1,Governance
20220222,003000,1,Governance
20220222,003000,-1,Social
20220222,003000,1,Governance
20220222,003000,1,Governance
20220222,003000,1,Governance
20220222,003000,1,Governance
20220223,003000,1,Governance
20220225,003000,0,Social
20220226,003000,0,Governance
20220305,003000,0,Governance
20220315,003000,-1,Environmental
20220316,003000,0,Governance
20220321,003000,-1,Environmental
20220325,003000,0,Governance
20220325,003000,1,Governance
20220326,003000,0,Governance
20220524,003000,1,Environmental
20220721,003000,-1,Environmental
20220906,003000,1,Governance
20221117,003000,1,Social
20221124,003000,-1,Social
20221213,003000,0,Environmental
