일자,ticker,pred_label,ESG_Label
20170216,096760,-1,Governance
20170216,096760,1,Governance
20170322,096760,0,Governance
20170516,096760,-1,Governance
20170524,096760,0,Governance
20170524,096760,1,Social
20170525,096760,1,Social
20170602,096760,0,Governance
20170602,096760,0,Governance
20170602,096760,0,Governance
20170814,096760,1,Governance
20170814,096760,1,Governance
20171017,096760,0,Governance
20171115,096760,0,Social
20171204,096760,0,Governance
20171204,096760,0,Governance
20171215,096760,0,Governance
20171220,096760,0,Social
20180206,096760,0,Governance
20180206,096760,0,Governance
20180206,096760,1,Governance
20180322,096760,0,Governance
20180322,096760,0,Governance
20180322,096760,0,Governance
20180322,096760,0,Governance
20180322,096760,-1,Governance
20180322,096760,0,Governance
20180323,096760,-1,Governance
20180323,096760,0,Governance
20180328,096760,-1,Governance
20181220,096760,0,Social
20181220,096760,0,Social
20190108,096760,-1,Governance
20190213,096760,0,Governance
20190213,096760,0,Governance
20190321,096760,-1,Governance
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191107,096760,0,Social
20191212,096760,0,Social
20191212,096760,0,Social
20191212,096760,0,Social
20191212,096760,0,Social
20191213,096760,0,Social
20200210,096760,0,Governance
20200213,096760,0,Governance
20200213,096760,-1,Governance
