일자,ticker,pred_label,ESG_Label
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190318,047050,0,Governance
20190319,047050,0,Governance
20190319,047050,0,Governance
20190319,047050,0,Governance
20190319,047050,0,Governance
20190319,047050,0,Governance
20190319,047050,0,Governance
20190319,047050,0,Governance
20190319,047050,0,Governance
20190401,047050,-1,Governance
20190402,047050,1,Governance
20190409,047050,0,Governance
20190409,047050,0,Governance
20190424,047050,0,Governance
20190424,047050,1,Governance
20190424,047050,0,Governance
20190424,047050,1,Governance
20190424,047050,0,Governance
20190424,047050,0,Governance
20190424,047050,0,Governance
20190424,047050,0,Governance
20190424,047050,0,Governance
20190425,047050,-1,Governance
20190425,047050,0,Governance
20190515,047050,0,Governance
20190607,047050,0,Governance
20190607,047050,0,Governance
20190625,047050,0,Environmental
20190627,047050,1,Social
20190627,047050,0,Social
20190627,047050,1,Environmental
20190723,047050,0,Governance
20190723,047050,1,Governance
20190723,047050,0,Governance
20190723,047050,0,Governance
20190723,047050,0,Governance
20190723,047050,1,Governance
20190723,047050,0,Governance
20190723,047050,0,Governance
20190723,047050,1,Governance
20190723,047050,0,Governance
20190724,047050,1,Governance
20190724,047050,1,Governance
20190724,047050,0,Governance
20190905,047050,0,Social
20191024,047050,0,Governance
20191024,047050,0,Governance
20191024,047050,0,Governance
20191024,047050,-1,Governance
20191024,047050,0,Governance
20191024,047050,1,Governance
20191024,047050,0,Governance
20191024,047050,0,Governance
20191025,047050,-1,Governance
20191025,047050,-1,Governance
20191025,047050,0,Governance
20191025,047050,-1,Governance
20191029,047050,0,Governance
20191110,047050,0,Environmental
20191110,047050,1,Environmental
20191110,047050,1,Environmental
20191110,047050,0,Environmental
20191219,047050,1,Environmental
20191219,047050,0,Environmental
20191219,047050,0,Environmental
20191219,047050,1,Environmental
20191220,047050,0,Environmental
20191220,047050,0,Environmental
20191220,047050,0,Environmental
20191220,047050,0,Environmental
20191220,047050,0,Environmental
20191220,047050,0,Environmental
20191220,047050,0,Environmental
20191221,047050,0,Environmental
20200115,047050,-1,Environmental
20200115,047050,1,Governance
20200131,047050,0,Governance
20200131,047050,0,Governance
20200131,047050,1,Governance
20200131,047050,0,Governance
20200131,047050,0,Governance
20200131,047050,0,Governance
20200131,047050,0,Governance
20200131,047050,0,Governance
20200131,047050,0,Governance
20200131,047050,0,Governance
20200131,047050,0,Governance
20200214,047050,0,Governance
20200216,047050,0,Governance
20200219,047050,0,Environmental
20200220,047050,0,Environmental
20200220,047050,0,Environmental
20200226,047050,0,Governance
20200301,047050,0,Environmental
20200330,047050,1,Governance
20200330,047050,1,Governance
20200330,047050,-1,Governance
20200331,047050,1,Governance
20200401,047050,0,Environmental
20200402,047050,-1,Environmental
20200407,047050,0,Governance
20200408,047050,0,Social
20200408,047050,0,Environmental
20200408,047050,0,Environmental
20200408,047050,0,Environmental
20200408,047050,0,Environmental
20200408,047050,0,Environmental
20200408,047050,0,Environmental
20200408,047050,0,Social
20200408,047050,0,Environmental
20200409,047050,0,Social
20200423,047050,0,Governance
20200423,047050,0,Governance
20200423,047050,0,Environmental
20200423,047050,0,Governance
20200428,047050,1,Social
20200519,047050,0,Social
20200519,047050,0,Social
20200519,047050,0,Social
20200519,047050,0,Social
20200519,047050,0,Social
20200519,047050,0,Social
20200520,047050,0,Social
20200522,047050,0,Governance
20200524,047050,0,Social
20200524,047050,0,Social
20200524,047050,0,Social
20200524,047050,0,Social
20200622,047050,0,Social
20200623,047050,0,Social
20200721,047050,0,Governance
20200721,047050,0,Governance
20200721,047050,0,Governance
20200721,047050,-1,Governance
20200721,047050,0,Governance
20200721,047050,-1,Governance
20200721,047050,0,Social
20200721,047050,-1,Governance
20200721,047050,0,Social
20200721,047050,0,Social
20200722,047050,0,Social
20200722,047050,0,Environmental
20200722,047050,0,Governance
20200722,047050,-1,Environmental
20200722,047050,0,Environmental
20200722,047050,0,Environmental
20200722,047050,-1,Environmental
20200723,047050,0,Environmental
20200802,047050,1,Environmental
20200802,047050,0,Environmental
20200802,047050,0,Environmental
20200802,047050,0,Environmental
20200802,047050,1,Environmental
20200803,047050,1,Environmental
20200803,047050,0,Environmental
20200805,047050,0,Social
20200806,047050,0,Social
20200819,047050,0,Social
20200825,047050,1,Governance
20200826,047050,0,Governance
20200826,047050,0,Governance
20200827,047050,0,Environmental
20200922,047050,0,Governance
20200922,047050,0,Governance
20200922,047050,0,Governance
20201007,047050,0,Social
20201007,047050,0,Social
20201007,047050,0,Social
20201013,047050,1,Environmental
20201013,047050,1,Environmental
20201013,047050,0,Environmental
20201013,047050,1,Environmental
20201013,047050,1,Environmental
20201013,047050,1,Environmental
20201014,047050,1,Environmental
20201021,047050,1,Social
20201021,047050,1,Social
20201021,047050,1,Social
20201021,047050,1,Social
20201021,047050,1,Social
20201022,047050,0,Governance
20201022,047050,0,Governance
20201022,047050,0,Governance
20201022,047050,0,Governance
20201022,047050,0,Governance
20201022,047050,0,Governance
20201023,047050,-1,Social
20201027,047050,0,Environmental
20201027,047050,0,Environmental
20201027,047050,0,Governance
20201027,047050,0,Environmental
20201027,047050,0,Environmental
20201027,047050,0,Governance
20201028,047050,0,Governance
20201104,047050,0,Governance
20201117,047050,1,Governance
20201126,047050,0,Social
20201126,047050,0,Social
20201126,047050,0,Social
20201126,047050,0,Social
