일자,ticker,pred_label,ESG_Label
20200107,003520,0,Environmental
20200109,003520,0,Environmental
20200617,003520,1,Social
20200724,003520,-1,Social
20201008,003520,1,Governance
20210319,003520,1,Governance
20210319,003520,-1,Governance
20210320,003520,-1,Governance
20211207,003520,-1,Social
20211215,003520,-1,Governance
20211222,003520,1,Environmental
20220208,003520,1,Governance
20220325,003520,1,Environmental
20220517,003520,-1,Social
20220524,003520,1,Environmental
20220922,003520,1,Governance
20220923,003520,1,Governance
