일자,ticker,pred_label,ESG_Label
20161122,001800,0,Governance
20170601,001800,1,Governance
20170601,001800,1,Governance
20170707,001800,-1,Governance
20170713,001800,0,Governance
20170713,001800,0,Governance
20170713,001800,1,Governance
20170713,001800,0,Governance
20170714,001800,0,Governance
20170714,001800,-1,Governance
20170714,001800,-1,Governance
20170715,001800,0,Governance
20170719,001800,1,Governance
20170726,001800,-1,Governance
20170907,001800,1,Governance
20170911,001800,0,Governance
20170921,001800,0,Governance
20170921,001800,-1,Governance
20170927,001800,0,Governance
20170927,001800,0,Governance
20170928,001800,0,Governance
20170928,001800,0,Governance
20170928,001800,0,Governance
20170928,001800,0,Governance
20171010,001800,1,Governance
20171023,001800,0,Governance
20171023,001800,0,Governance
20171027,001800,-1,Governance
20171027,001800,-1,Governance
20171027,001800,-1,Governance
20171107,001800,-1,Governance
20171116,001800,0,Governance
20171116,001800,0,Governance
20171116,001800,0,Governance
20171116,001800,0,Governance
20171116,001800,0,Governance
20171116,001800,0,Governance
20171116,001800,0,Governance
20171116,001800,1,Governance
20171116,001800,0,Governance
20171117,001800,1,Governance
20171117,001800,1,Governance
20171117,001800,0,Governance
20171214,001800,1,Governance
20171214,001800,1,Governance
20180105,001800,1,Governance
20180207,001800,0,Governance
20180207,001800,-1,Governance
20180213,001800,0,Governance
20180213,001800,1,Governance
20180704,001800,1,Governance
20180814,001800,1,Governance
20181114,001800,0,Governance
20190214,001800,0,Governance
20190214,001800,0,Governance
20190401,001800,1,Governance
20190515,001800,0,Governance
20190812,001800,-1,Governance
20190920,001800,0,Governance
20191021,001800,-1,Governance
20200203,001800,0,Governance
20200205,001800,0,Governance
20200205,001800,0,Governance
20200206,001800,0,Governance
20210203,001800,0,Governance
20210203,001800,0,Governance
20210728,001800,1,Governance
20210728,001800,0,Governance
20210728,001800,1,Governance
20210728,001800,1,Governance
20210910,001800,0,Social
20220209,001800,1,Governance
20220217,001800,0,Environmental
20220401,001800,-1,Governance
20221114,001800,0,Governance
20221115,001800,1,Governance
20221115,001800,1,Governance
20221115,001800,1,Governance
20221115,001800,0,Governance
20221116,001800,0,Governance
20221129,001800,1,Environmental
20230208,001800,0,Governance
20230208,001800,0,Governance
20230208,001800,0,Governance
20230410,001800,1,Environmental
20230705,001800,1,Governance
20230705,001800,1,Governance
20230705,001800,1,Governance
20230705,001800,1,Governance
20240125,001800,0,Governance
20240125,001800,0,Governance
20240305,001800,1,Governance
20240305,001800,0,Governance
20240426,001800,0,Governance
20240426,001800,1,Governance
20240426,001800,1,Governance
20240530,001800,1,Governance
20240802,001800,1,Governance
20240814,001800,0,Environmental
