일자,ticker,pred_label,ESG_Label
20160104,096770,0,Environmental
20160104,096770,0,Environmental
20160105,096770,-1,Environmental
20160107,096770,0,Environmental
20160107,096770,0,Environmental
20160108,096770,0,Environmental
20160108,096770,0,Environmental
20160203,096770,1,Governance
20160203,096770,1,Governance
20160203,096770,0,Governance
20160203,096770,1,Environmental
20160203,096770,0,Governance
20160203,096770,-1,Governance
20160203,096770,-1,Governance
20160203,096770,0,Environmental
20160203,096770,-1,Governance
20160203,096770,1,Governance
20160203,096770,1,Governance
20160203,096770,1,Governance
20160203,096770,-1,Governance
20160203,096770,0,Environmental
20160203,096770,1,Environmental
20160204,096770,1,Social
20160204,096770,0,Governance
20160204,096770,0,Environmental
20160204,096770,1,Governance
20160204,096770,1,Environmental
20160204,096770,1,Environmental
20160217,096770,1,Environmental
20160217,096770,0,Environmental
20160217,096770,1,Environmental
20160217,096770,0,Environmental
20160217,096770,1,Environmental
20160217,096770,0,Environmental
20160217,096770,0,Environmental
20160217,096770,1,Environmental
20160217,096770,1,Environmental
20160217,096770,0,Environmental
20160217,096770,1,Environmental
20160217,096770,0,Environmental
20160217,096770,0,Environmental
20160217,096770,0,Environmental
20160217,096770,1,Environmental
20160217,096770,1,Environmental
20160217,096770,0,Environmental
20160217,096770,0,Environmental
20160218,096770,0,Environmental
20160218,096770,1,Environmental
20160218,096770,1,Environmental
20160218,096770,0,Environmental
20160223,096770,0,Environmental
20160223,096770,0,Environmental
20160224,096770,1,Governance
20160224,096770,0,Governance
20160224,096770,0,Governance
20160224,096770,0,Governance
20160224,096770,0,Governance
20160225,096770,0,Governance
20160229,096770,1,Environmental
20160301,096770,0,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160317,096770,1,Environmental
20160318,096770,1,Environmental
20160318,096770,1,Governance
20160318,096770,1,Environmental
20160318,096770,1,Environmental
20160318,096770,0,Governance
20160321,096770,0,Governance
20160321,096770,0,Governance
20160321,096770,1,Governance
20160321,096770,1,Governance
20160321,096770,0,Governance
20160321,096770,0,Governance
20160324,096770,1,Environmental
20160329,096770,1,Environmental
20160401,096770,0,Social
20160405,096770,0,Governance
20160411,096770,1,Environmental
20160420,096770,1,Environmental
20160420,096770,0,Environmental
20160420,096770,1,Environmental
20160420,096770,0,Environmental
20160420,096770,1,Environmental
20160420,096770,1,Environmental
20160420,096770,0,Environmental
20160420,096770,0,Governance
20160421,096770,0,Environmental
20160422,096770,0,Environmental
20160422,096770,0,Governance
20160422,096770,0,Governance
20160422,096770,0,Governance
20160422,096770,0,Governance
20160422,096770,0,Environmental
20160422,096770,0,Governance
20160422,096770,0,Environmental
20160422,096770,0,Social
20160422,096770,0,Governance
20160422,096770,0,Governance
20160422,096770,1,Governance
20160422,096770,0,Governance
20160422,096770,0,Governance
20160422,096770,0,Governance
20160422,096770,0,Governance
20160424,096770,1,Environmental
20160425,096770,1,Environmental
20160425,096770,1,Governance
20160426,096770,0,Governance
20160426,096770,0,Governance
20160426,096770,1,Environmental
20160427,096770,0,Social
20160428,096770,0,Environmental
20160428,096770,1,Environmental
20160428,096770,1,Environmental
20160428,096770,1,Environmental
20160428,096770,1,Environmental
20160428,096770,0,Environmental
20160428,096770,1,Environmental
20160428,096770,1,Environmental
20160428,096770,0,Environmental
20160428,096770,1,Environmental
20160428,096770,1,Environmental
20160428,096770,1,Environmental
20160428,096770,1,Environmental
20160428,096770,1,Environmental
20160428,096770,0,Social
20160429,096770,1,Environmental
20160429,096770,1,Environmental
20160429,096770,1,Environmental
20160429,096770,0,Social
20160429,096770,0,Governance
20160429,096770,0,Governance
20160429,096770,1,Environmental
20160429,096770,1,Environmental
20160501,096770,1,Environmental
20160509,096770,1,Environmental
20160528,096770,1,Environmental
20160530,096770,0,Environmental
20160609,096770,0,Governance
20160609,096770,0,Governance
20160609,096770,0,Governance
20160610,096770,0,Governance
20160610,096770,0,Governance
20160610,096770,1,Governance
20160610,096770,0,Governance
20160610,096770,0,Governance
20160610,096770,0,Governance
20160612,096770,0,Social
20160613,096770,0,Social
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160620,096770,1,Environmental
20160621,096770,1,Environmental
20160621,096770,1,Environmental
20160627,096770,0,Social
20160627,096770,0,Social
20160629,096770,0,Social
20160706,096770,1,Environmental
20160711,096770,0,Environmental
20160711,096770,0,Environmental
20160711,096770,0,Governance
20160711,096770,0,Governance
20160711,096770,0,Governance
20160711,096770,0,Governance
