일자,ticker,pred_label,ESG_Label
20200102,007570,0,Governance
20200203,007570,0,Governance
20200203,007570,-1,Governance
20200204,007570,-1,Governance
20200205,007570,1,Social
20200419,007570,1,Social
20200515,007570,0,Social
20200521,007570,0,Social
20200917,007570,0,Environmental
20201019,007570,1,Social
20201211,007570,1,Social
20201217,007570,0,Environmental
20201217,007570,0,Environmental
20201223,007570,0,Social
20210208,007570,0,Governance
20210326,007570,1,Governance
20210421,007570,0,Social
20210421,007570,1,Social
20210810,007570,0,Governance
20210928,007570,1,Governance
20211214,007570,1,Governance
