일자,ticker,pred_label,ESG_Label
20160405,004490,1,Environmental
20160405,004490,1,Environmental
20160417,004490,1,Social
20160531,004490,1,Environmental
20160603,004490,0,Environmental
20160701,004490,-1,Governance
20160701,004490,1,Governance
20160701,004490,0,Governance
20160706,004490,0,Environmental
20161127,004490,0,Governance
20161201,004490,1,Environmental
20170201,004490,1,Environmental
20170223,004490,1,Environmental
20170316,004490,0,Governance
20170316,004490,0,Governance
20170406,004490,1,Environmental
20170502,004490,0,Environmental
20170502,004490,0,Environmental
20170517,004490,-1,Governance
20180122,004490,0,Governance
20180122,004490,0,Governance
20180321,004490,1,Governance
20180814,004490,0,Governance
20181114,004490,0,Governance
20181226,004490,0,Environmental
20181226,004490,0,Environmental
20181226,004490,0,Environmental
20181226,004490,0,Environmental
20181226,004490,0,Environmental
20190131,004490,0,Governance
20190131,004490,0,Governance
20190228,004490,0,Governance
20190401,004490,0,Governance
20190402,004490,0,Governance
20190515,004490,0,Governance
20191028,004490,0,Governance
20191028,004490,0,Governance
20200204,004490,1,Environmental
20200225,004490,0,Governance
20200225,004490,0,Governance
20201223,004490,1,Environmental
20201223,004490,1,Environmental
20201223,004490,1,Environmental
20201224,004490,0,Governance
20210201,004490,1,Environmental
20210223,004490,1,Environmental
20210223,004490,1,Environmental
20210223,004490,1,Environmental
20210223,004490,1,Environmental
20210319,004490,1,Environmental
20210324,004490,1,Governance
20210324,004490,1,Governance
20210324,004490,1,Governance
20210325,004490,1,Governance
20210405,004490,-1,Governance
20210413,004490,1,Environmental
20210413,004490,1,Governance
20210419,004490,0,Environmental
20210419,004490,0,Governance
20210525,004490,1,Governance
20210623,004490,1,Environmental
20210623,004490,1,Social
20210623,004490,1,Social
20210713,004490,1,Governance
20210908,004490,-1,Social
20210913,004490,1,Governance
20211123,004490,0,Environmental
20211228,004490,0,Governance
20220223,004490,1,Governance
20220223,004490,1,Governance
20220323,004490,0,Governance
20220328,004490,-1,Governance
20220328,004490,-1,Governance
20220328,004490,-1,Governance
20220328,004490,-1,Governance
20220411,004490,1,Governance
20220905,004490,0,Governance
20220905,004490,0,Governance
20220913,004490,0,Governance
20221018,004490,-1,Environmental
20230202,004490,0,Governance
20230202,004490,0,Governance
20230517,004490,0,Environmental
20231220,004490,1,Environmental
20240514,004490,0,Environmental
20240819,004490,1,Environmental
20240819,004490,1,Environmental
20240825,004490,0,Environmental
20241103,004490,0,Environmental
20241210,004490,0,Environmental
20241210,004490,0,Environmental
20241210,004490,0,Environmental
