일자,ticker,pred_label,ESG_Label
20200109,032350,0,Governance
20200109,032350,0,Governance
20200109,032350,0,Governance
20200109,032350,0,Governance
20200119,032350,1,Social
20200119,032350,0,Social
20200120,032350,0,Social
20200120,032350,0,Social
20200120,032350,0,Social
20200121,032350,0,Social
20200121,032350,0,Social
20200128,032350,0,Social
20200218,032350,0,Social
20200218,032350,0,Social
20200302,032350,1,Social
20200303,032350,1,Social
20200312,032350,1,Social
20200528,032350,1,Social
20200604,032350,1,Social
20200604,032350,1,Social
20200604,032350,1,Social
20200604,032350,1,Social
20200604,032350,1,Social
20200729,032350,1,Governance
20200803,032350,-1,Governance
20200804,032350,-1,Governance
20200828,032350,0,Governance
20200903,032350,-1,Governance
20200904,032350,1,Social
20200904,032350,1,Environmental
20200907,032350,0,Governance
20200908,032350,1,Governance
20200921,032350,1,Governance
20200921,032350,1,Governance
20200921,032350,1,Governance
20200922,032350,1,Governance
20200929,032350,1,Social
20200929,032350,1,Social
20200929,032350,1,Social
20200929,032350,1,Social
20201006,032350,0,Governance
20210907,032350,1,Social
20210907,032350,0,Social
20210907,032350,0,Social
20211124,032350,0,Governance
20211124,032350,0,Governance
20211124,032350,0,Governance
20211124,032350,0,Governance
20211124,032350,0,Governance
20211125,032350,0,Governance
20211125,032350,0,Governance
20211206,032350,1,Social
20220329,032350,0,Social
20220421,032350,0,Social
20220422,032350,-1,Social
20220504,032350,0,Social
20220504,032350,0,Social
20220516,032350,-1,Social
20220516,032350,1,Social
20220524,032350,-1,Social
20220531,032350,1,Environmental
20220613,032350,0,Governance
20220613,032350,1,Social
20220613,032350,1,Social
20220620,032350,-1,Governance
20220620,032350,0,Governance
20220620,032350,1,Governance
20220620,032350,-1,Governance
20220620,032350,1,Governance
20220620,032350,1,Governance
20220620,032350,0,Governance
20220620,032350,1,Governance
20220620,032350,0,Governance
20220620,032350,-1,Governance
20220620,032350,-1,Governance
20220620,032350,-1,Governance
20220620,032350,0,Governance
20220620,032350,0,Governance
20220721,032350,0,Governance
20220722,032350,0,Governance
20220722,032350,0,Governance
20220907,032350,0,Social
20221020,032350,0,Governance
20221020,032350,0,Governance
20221020,032350,0,Governance
20221121,032350,1,Environmental
20221122,032350,1,Social
20221214,032350,0,Social
20221214,032350,0,Social
20230327,032350,1,Social
20230406,032350,1,Governance
20230406,032350,0,Governance
20230406,032350,0,Governance
20230406,032350,0,Governance
20230406,032350,0,Governance
20230406,032350,1,Governance
20230410,032350,0,Governance
20230410,032350,-1,Governance
20230410,032350,0,Governance
20230410,032350,-1,Governance
20230410,032350,-1,Governance
20230411,032350,-1,Governance
20230411,032350,-1,Governance
20230411,032350,-1,Governance
20230411,032350,-1,Governance
20230412,032350,-1,Governance
20230412,032350,0,Governance
20230418,032350,-1,Social
20230504,032350,0,Environmental
20230607,032350,1,Environmental
20230609,032350,0,Environmental
20230621,032350,-1,Social
20230621,032350,-1,Social
20230913,032350,1,Social
20240327,032350,-1,Governance
20240327,032350,1,Governance
20240327,032350,-1,Governance
20240327,032350,0,Governance
20240327,032350,-1,Governance
20240327,032350,-1,Governance
20240327,032350,1,Governance
20240327,032350,1,Governance
20240328,032350,1,Governance
20240329,032350,1,Governance
20240502,032350,1,Social
20240822,032350,0,Social
20241118,032350,-1,Social
