일자,ticker,pred_label,ESG_Label
20160303,002240,0,Governance
20160303,002240,0,Governance
20160701,002240,0,Environmental
20160823,002240,0,Environmental
20160824,002240,0,Governance
20160824,002240,0,Social
20160926,002240,1,Governance
20160926,002240,0,Governance
20160926,002240,0,Governance
20161109,002240,-1,Governance
20161122,002240,0,Environmental
20170215,002240,1,Social
20170303,002240,0,Governance
20170303,002240,0,Governance
20170303,002240,1,Governance
20170303,002240,0,Governance
20170315,002240,0,Governance
20170323,002240,0,Governance
20170324,002240,-1,Governance
20170810,002240,-1,Governance
20170814,002240,0,Social
20171030,002240,0,Environmental
20171227,002240,0,Environmental
20180122,002240,0,Social
20180227,002240,0,Governance
20180411,002240,0,Governance
20180609,002240,0,Environmental
20180906,002240,0,Social
20181010,002240,1,Governance
20190114,002240,0,Environmental
20190114,002240,-1,Environmental
20190114,002240,0,Environmental
20191112,002240,0,Social
20200225,002240,-1,Governance
20200306,002240,0,Governance
20200306,002240,0,Governance
20200319,002240,0,Social
20200324,002240,0,Social
20200325,002240,0,Social
20200325,002240,0,Social
20200325,002240,0,Social
20200330,002240,0,Governance
20200330,002240,0,Governance
20200330,002240,0,Governance
20200330,002240,0,Governance
20200331,002240,0,Governance
20201129,002240,0,Social
20201210,002240,0,Governance
20210305,002240,0,Governance
20210305,002240,0,Governance
20210529,002240,0,Governance
20210530,002240,0,Governance
20210531,002240,0,Environmental
20210531,002240,0,Environmental
20211201,002240,-1,Governance
20220103,002240,0,Social
20220103,002240,0,Social
20220126,002240,0,Governance
20220126,002240,0,Governance
20220127,002240,-1,Governance
20220207,002240,0,Governance
20220503,002240,0,Governance
20220526,002240,0,Social
20220812,002240,1,Environmental
20220916,002240,0,Social
20220916,002240,0,Social
20220916,002240,0,Social
20230303,002240,0,Governance
20230526,002240,0,Social
20230526,002240,0,Social
20230526,002240,0,Social
20240610,002240,0,Environmental
20240724,002240,0,Social
20241104,002240,1,Environmental
