일자,ticker,pred_label,ESG_Label
20200215,000670,0,Governance
20200302,000670,1,Environmental
20200318,000670,0,Governance
20200327,000670,-1,Governance
20200327,000670,1,Governance
20200328,000670,-1,Governance
20200402,000670,1,Governance
20200402,000670,-1,Governance
20200403,000670,0,Governance
20200403,000670,-1,Governance
20200602,000670,1,Environmental
20201111,000670,0,Environmental
20201222,000670,1,Governance
20201222,000670,0,Governance
20201222,000670,0,Governance
20201223,000670,0,Governance
20210104,000670,-1,Environmental
20210104,000670,0,Governance
20210104,000670,-1,Environmental
20210104,000670,0,Environmental
20210105,000670,-1,Environmental
20210105,000670,0,Governance
20210120,000670,0,Governance
20210414,000670,0,Environmental
20210806,000670,0,Environmental
20211005,000670,0,Governance
20211202,000670,0,Environmental
20220112,000670,-1,Environmental
20220425,000670,0,Environmental
20220923,000670,1,Environmental
20221006,000670,1,Environmental
20221108,000670,0,Environmental
20221109,000670,1,Environmental
20230221,000670,1,Governance
20230222,000670,1,Governance
20230222,000670,0,Governance
20230227,000670,0,Environmental
20230227,000670,0,Environmental
20230227,000670,-1,Environmental
20230307,000670,1,Governance
20230323,000670,0,Governance
20230627,000670,0,Environmental
20230711,000670,0,Environmental
20230904,000670,1,Governance
20231214,000670,0,Governance
20240225,000670,1,Governance
20240227,000670,1,Governance
20240227,000670,1,Governance
20240306,000670,0,Governance
20240319,000670,0,Governance
20240322,000670,-1,Environmental
20240326,000670,0,Governance
20240329,000670,-1,Governance
20240403,000670,0,Governance
20240404,000670,0,Governance
20240405,000670,-1,Governance
20240704,000670,-1,Social
20240710,000670,0,Environmental
20240725,000670,0,Environmental
20240913,000670,1,Governance
20240913,000670,0,Governance
20240913,000670,0,Governance
20240913,000670,0,Governance
20240913,000670,1,Governance
20240916,000670,0,Governance
20240917,000670,0,Governance
20240918,000670,0,Governance
20240918,000670,1,Governance
20240918,000670,1,Governance
20240918,000670,-1,Governance
20240919,000670,0,Social
20240919,000670,0,Governance
20240919,000670,-1,Governance
20240920,000670,-1,Governance
20240922,000670,1,Governance
20240922,000670,0,Governance
20240923,000670,-1,Social
20240923,000670,-1,Governance
20240923,000670,0,Governance
20240924,000670,0,Governance
20240924,000670,0,Social
20240924,000670,-1,Governance
20240924,000670,0,Governance
20240925,000670,-1,Governance
20240925,000670,1,Governance
20240925,000670,0,Governance
20240927,000670,0,Environmental
20240927,000670,-1,Governance
20240930,000670,-1,Governance
20241001,000670,-1,Governance
20241002,000670,1,Governance
20241002,000670,0,Governance
20241002,000670,1,Governance
20241002,000670,-1,Governance
20241002,000670,1,Governance
20241002,000670,0,Governance
20241002,000670,-1,Governance
20241003,000670,-1,Governance
20241004,000670,-1,Governance
20241004,000670,1,Governance
20241004,000670,0,Governance
20241008,000670,-1,Governance
20241009,000670,0,Governance
20241009,000670,0,Governance
20241011,000670,0,Governance
20241011,000670,1,Governance
20241014,000670,0,Governance
20241014,000670,-1,Governance
20241016,000670,0,Governance
20241017,000670,0,Governance
20241021,000670,1,Governance
20241021,000670,-1,Governance
20241022,000670,0,Governance
20241023,000670,0,Governance
20241027,000670,1,Governance
20241028,000670,0,Governance
20241028,000670,0,Governance
20241028,000670,1,Governance
20241030,000670,0,Governance
20241030,000670,0,Governance
20241031,000670,-1,Governance
20241101,000670,0,Governance
20241103,000670,-1,Environmental
20241108,000670,-1,Governance
20241111,000670,-1,Governance
20241113,000670,1,Governance
20241113,000670,-1,Governance
20241117,000670,0,Governance
20241121,000670,0,Governance
20241125,000670,-1,Governance
20241125,000670,1,Governance
20241125,000670,0,Governance
20241126,000670,0,Governance
20241128,000670,1,Governance
20241201,000670,1,Governance
20241203,000670,0,Governance
20241203,000670,1,Governance
20241204,000670,0,Governance
20241205,000670,0,Governance
20241206,000670,0,Governance
20241209,000670,0,Governance
20241209,000670,0,Environmental
20241209,000670,1,Governance
20241210,000670,1,Governance
20241210,000670,0,Governance
20241213,000670,0,Governance
20241213,000670,-1,Governance
20241213,000670,-1,Governance
20241220,000670,1,Governance
20241223,000670,0,Governance
