일자,ticker,pred_label,ESG_Label
20230227,020150,1,Environmental
20230227,020150,0,Environmental
20230227,020150,0,Environmental
20230227,020150,0,Environmental
20230227,020150,0,Environmental
20230227,020150,0,Environmental
20230227,020150,0,Environmental
20230227,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,1,Environmental
20230314,020150,1,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230314,020150,0,Environmental
20230315,020150,0,Environmental
20230315,020150,0,Environmental
20230315,020150,0,Environmental
20230315,020150,0,Environmental
20230315,020150,0,Environmental
20230330,020150,0,Environmental
20230331,020150,1,Environmental
20230406,020150,0,Environmental
20230407,020150,0,Environmental
20230413,020150,1,Environmental
20230508,020150,1,Environmental
20230508,020150,1,Environmental
20230508,020150,1,Environmental
20230508,020150,1,Environmental
20230508,020150,1,Environmental
20230508,020150,1,Environmental
20230508,020150,1,Environmental
20230508,020150,1,Environmental
20230508,020150,1,Environmental
20230511,020150,0,Environmental
20230511,020150,0,Environmental
20230517,020150,1,Environmental
20230517,020150,1,Environmental
20230517,020150,0,Environmental
20230518,020150,1,Environmental
20230518,020150,1,Environmental
20230518,020150,-1,Environmental
20230518,020150,-1,Environmental
20230518,020150,1,Environmental
20230518,020150,-1,Environmental
20230518,020150,-1,Environmental
20230518,020150,-1,Environmental
20230518,020150,-1,Environmental
20230518,020150,-1,Environmental
20230518,020150,-1,Environmental
20230518,020150,1,Environmental
20230518,020150,1,Environmental
20230518,020150,1,Environmental
20230518,020150,-1,Environmental
20230518,020150,1,Environmental
20230518,020150,1,Environmental
20230530,020150,1,Environmental
20230530,020150,1,Environmental
20230531,020150,1,Environmental
20230531,020150,0,Environmental
20230703,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,1,Environmental
20230704,020150,1,Environmental
20230704,020150,1,Environmental
20230704,020150,1,Environmental
20230704,020150,1,Environmental
20230704,020150,1,Environmental
20230704,020150,-1,Environmental
20230704,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,1,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230704,020150,0,Environmental
20230705,020150,1,Environmental
20230705,020150,1,Environmental
20230705,020150,1,Environmental
20230705,020150,1,Environmental
20230705,020150,1,Environmental
20230705,020150,1,Environmental
20230705,020150,0,Environmental
20230705,020150,1,Environmental
20230706,020150,0,Environmental
20230706,020150,1,Environmental
20230706,020150,-1,Social
20230707,020150,0,Environmental
20230711,020150,1,Environmental
20230713,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,0,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230716,020150,1,Environmental
20230717,020150,1,Environmental
20230718,020150,0,Environmental
20230718,020150,0,Environmental
20230726,020150,1,Environmental
20230807,020150,0,Environmental
20230807,020150,-1,Environmental
20230807,020150,0,Environmental
20230807,020150,0,Environmental
20230807,020150,1,Environmental
20230807,020150,-1,Environmental
20230807,020150,-1,Environmental
20230807,020150,1,Environmental
20230807,020150,-1,Environmental
20230807,020150,-1,Environmental
20230807,020150,-1,Environmental
20230807,020150,-1,Environmental
20230807,020150,-1,Environmental
20230807,020150,0,Environmental
20230807,020150,0,Environmental
20230807,020150,0,Environmental
20230807,020150,0,Environmental
20230807,020150,0,Environmental
20230807,020150,-1,Environmental
20230807,020150,-1,Environmental
20230807,020150,0,Environmental
20230807,020150,1,Environmental
20230807,020150,-1,Environmental
20230807,020150,0,Environmental
20230807,020150,0,Environmental
