일자,ticker,pred_label,ESG_Label
20200108,008060,0,Social
20200108,008060,0,Environmental
20200117,008060,0,Environmental
20200225,008060,0,Environmental
20200225,008060,0,Social
20200303,008060,0,Social
20200304,008060,0,Governance
20200311,008060,0,Environmental
20200313,008060,0,Environmental
20200331,008060,1,Social
20200401,008060,0,Social
20200414,008060,0,Environmental
20200414,008060,0,Environmental
20200428,008060,0,Social
20200506,008060,0,Social
20200506,008060,0,Environmental
20200526,008060,0,Social
20200529,008060,0,Social
20200603,008060,0,Social
20200619,008060,1,Social
20200623,008060,0,Governance
20200624,008060,0,Governance
20200710,008060,0,Environmental
20200723,008060,0,Governance
20200729,008060,0,Environmental
20200811,008060,1,Environmental
20200811,008060,-1,Environmental
20200819,008060,0,Social
20200825,008060,0,Environmental
20200826,008060,0,Environmental
20200828,008060,0,Governance
20200908,008060,0,Environmental
20200909,008060,0,Environmental
20200915,008060,-1,Environmental
20200916,008060,0,Environmental
20200918,008060,0,Social
20201007,008060,0,Environmental
20201016,008060,1,Social
20201103,008060,0,Environmental
20201124,008060,0,Environmental
20201201,008060,0,Social
20201217,008060,0,Social
20201221,008060,0,Environmental
20201228,008060,1,Governance
20201228,008060,1,Governance
20201228,008060,0,Governance
20201228,008060,0,Governance
20201228,008060,0,Governance
