일자,ticker,pred_label,ESG_Label
20190515,002710,0,Governance
20191220,002710,0,Governance
20200102,002710,0,Governance
20200102,002710,-1,Governance
20200102,002710,0,Governance
20200227,002710,0,Governance
20200227,002710,0,Governance
20200316,002710,-1,Governance
20200316,002710,0,Governance
20200317,002710,-1,Governance
20200416,002710,0,Governance
20200420,002710,0,Governance
20200420,002710,0,Governance
20200806,002710,1,Governance
20200811,002710,-1,Governance
20201222,002710,0,Governance
20210303,002710,0,Governance
20210310,002710,1,Environmental
20210312,002710,1,Environmental
20210427,002710,1,Social
20210714,002710,1,Environmental
20211229,002710,1,Governance
20211229,002710,1,Governance
20211230,002710,1,Governance
20220303,002710,0,Governance
20220303,002710,1,Governance
20220524,002710,1,Environmental
20220609,002710,1,Environmental
20220609,002710,1,Environmental
20220614,002710,1,Environmental
20220616,002710,1,Environmental
20220812,002710,0,Governance
20230214,002710,-1,Environmental
20230306,002710,0,Governance
20230306,002710,0,Governance
20230801,002710,0,Governance
20230830,002710,1,Environmental
20230915,002710,1,Social
20240527,002710,0,Governance
