일자,ticker,pred_label,ESG_Label
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240314,010060,0,Governance
20240315,010060,0,Governance
20240318,010060,0,Environmental
20240318,010060,0,Environmental
20240325,010060,0,Environmental
20240325,010060,1,Environmental
20240325,010060,1,Environmental
20240325,010060,1,Environmental
20240325,010060,0,Governance
20240325,010060,0,Environmental
20240325,010060,1,Environmental
20240325,010060,1,Environmental
20240325,010060,1,Environmental
20240325,010060,1,Environmental
20240325,010060,1,Environmental
20240325,010060,1,Environmental
20240325,010060,0,Environmental
20240325,010060,1,Environmental
20240325,010060,1,Environmental
20240326,010060,0,Environmental
20240327,010060,0,Governance
20240327,010060,1,Governance
20240327,010060,0,Governance
20240328,010060,-1,Governance
20240328,010060,-1,Governance
20240329,010060,1,Governance
20240329,010060,1,Governance
20240329,010060,1,Governance
20240329,010060,-1,Governance
20240330,010060,1,Governance
20240404,010060,0,Governance
20240408,010060,1,Environmental
20240408,010060,1,Environmental
20240408,010060,1,Environmental
20240408,010060,1,Environmental
20240408,010060,1,Environmental
20240408,010060,1,Environmental
20240408,010060,1,Environmental
20240408,010060,1,Environmental
20240408,010060,1,Environmental
20240423,010060,1,Environmental
20240423,010060,1,Environmental
20240423,010060,1,Environmental
20240423,010060,1,Environmental
20240423,010060,1,Environmental
20240423,010060,1,Environmental
20240424,010060,1,Environmental
20240429,010060,0,Environmental
20240430,010060,0,Governance
20240430,010060,0,Governance
20240430,010060,0,Governance
20240430,010060,0,Governance
20240430,010060,0,Governance
20240430,010060,0,Governance
20240430,010060,0,Governance
20240430,010060,0,Governance
20240514,010060,1,Environmental
20240514,010060,1,Environmental
20240514,010060,0,Environmental
20240514,010060,0,Governance
20240514,010060,0,Environmental
20240515,010060,-1,Governance
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240522,010060,0,Environmental
20240528,010060,0,Environmental
20240528,010060,0,Environmental
20240617,010060,0,Environmental
20240630,010060,1,Environmental
20240704,010060,0,Environmental
20240704,010060,0,Environmental
20240704,010060,0,Environmental
20240704,010060,0,Governance
20240704,010060,0,Environmental
20240704,010060,0,Environmental
20240704,010060,0,Environmental
20240704,010060,0,Environmental
20240705,010060,0,Environmental
20240718,010060,0,Environmental
20240722,010060,-1,Environmental
20240805,010060,-1,Governance
20240805,010060,1,Governance
20240805,010060,0,Environmental
20240805,010060,0,Environmental
20240805,010060,1,Social
20240805,010060,0,Environmental
20240805,010060,0,Governance
20240805,010060,0,Governance
20240805,010060,0,Governance
20240805,010060,0,Governance
20240805,010060,0,Environmental
20240805,010060,-1,Governance
20240805,010060,1,Governance
20240805,010060,1,Social
20240805,010060,0,Governance
20240805,010060,0,Governance
20240805,010060,1,Social
20240805,010060,0,Governance
20241007,010060,-1,Environmental
20241007,010060,-1,Environmental
20241007,010060,0,Environmental
20241010,010060,0,Governance
20241014,010060,0,Environmental
20241014,010060,0,Environmental
20241031,010060,0,Governance
20241031,010060,0,Governance
20241031,010060,-1,Governance
20241031,010060,-1,Environmental
20241031,010060,-1,Governance
20241031,010060,0,Governance
20241031,010060,-1,Governance
20241031,010060,0,Governance
20241031,010060,-1,Governance
20241031,010060,-1,Governance
20241031,010060,0,Governance
20241031,010060,0,Governance
20241031,010060,0,Environmental
20241101,010060,1,Environmental
20241101,010060,-1,Governance
20241101,010060,1,Environmental
20241121,010060,1,Governance
20241127,010060,1,Environmental
20241127,010060,0,Environmental
20241202,010060,0,Environmental
20241202,010060,0,Social
20241210,010060,1,Environmental
20241210,010060,1,Environmental
20241210,010060,0,Environmental
20241210,010060,0,Environmental
20241210,010060,0,Environmental
20241210,010060,1,Environmental
20241210,010060,1,Environmental
20241210,010060,1,Environmental
20241210,010060,0,Environmental
20241210,010060,0,Environmental
20241210,010060,1,Environmental
20241210,010060,0,Environmental
20241210,010060,1,Environmental
20241210,010060,0,Environmental
20241210,010060,1,Environmental
20241211,010060,0,Environmental
20241218,010060,0,Environmental
20241218,010060,0,Environmental
20241218,010060,0,Environmental
20241218,010060,0,Environmental
