일자,ticker,pred_label,ESG_Label
20160106,026960,0,Social
20160115,026960,0,Governance
20160118,026960,0,Environmental
20160121,026960,0,Governance
20160125,026960,0,Governance
20160125,026960,0,Governance
20160125,026960,0,Governance
20160126,026960,0,Governance
20160126,026960,-1,Governance
20160126,026960,-1,Governance
20160126,026960,-1,Governance
20160229,026960,-1,Governance
20160229,026960,1,Governance
20160229,026960,-1,Governance
20160301,026960,-1,Governance
20160302,026960,-1,Governance
20160302,026960,-1,Governance
20160302,026960,1,Governance
20160302,026960,-1,Governance
20160302,026960,1,Governance
20160303,026960,-1,Governance
20160303,026960,0,Governance
20160303,026960,-1,Governance
20160314,026960,0,Social
20160317,026960,0,Social
20160318,026960,0,Governance
20160421,026960,0,Social
20160426,026960,0,Social
20160429,026960,0,Governance
20160429,026960,0,Governance
20160429,026960,0,Governance
20160429,026960,0,Governance
20160509,026960,0,Environmental
20160515,026960,0,Environmental
20160531,026960,0,Environmental
20160607,026960,1,Social
20160608,026960,-1,Governance
20160619,026960,0,Social
20160620,026960,0,Social
20160622,026960,0,Environmental
20160624,026960,1,Governance
20160624,026960,0,Environmental
20160624,026960,-1,Governance
20160629,026960,0,Social
20160629,026960,0,Social
20160701,026960,1,Governance
20160701,026960,-1,Governance
20160707,026960,-1,Governance
20160707,026960,-1,Governance
20160707,026960,-1,Governance
20160707,026960,-1,Governance
20160707,026960,-1,Governance
20160707,026960,-1,Governance
20160707,026960,-1,Governance
20160707,026960,-1,Governance
20160711,026960,0,Environmental
20160715,026960,0,Governance
20160719,026960,0,Environmental
20160720,026960,0,Environmental
20160721,026960,1,Social
20160726,026960,0,Environmental
20160730,026960,0,Environmental
20160801,026960,0,Governance
20160811,026960,0,Social
20160818,026960,0,Environmental
20160825,026960,1,Social
20160825,026960,1,Governance
20160911,026960,0,Social
20161011,026960,0,Social
20161020,026960,-1,Governance
20161026,026960,1,Governance
20161026,026960,0,Governance
20161027,026960,0,Environmental
20161116,026960,0,Governance
20161116,026960,0,Environmental
20161117,026960,0,Environmental
20161127,026960,0,Environmental
20161201,026960,0,Social
20161208,026960,-1,Environmental
20161208,026960,0,Environmental
20161208,026960,0,Environmental
20161208,026960,0,Environmental
20161208,026960,0,Environmental
20161208,026960,0,Environmental
20161208,026960,0,Environmental
20161208,026960,0,Environmental
20161208,026960,-1,Environmental
20161208,026960,0,Environmental
20161208,026960,0,Environmental
20161208,026960,0,Environmental
20161209,026960,0,Environmental
20161209,026960,0,Environmental
20161209,026960,0,Environmental
20161213,026960,0,Environmental
20170106,026960,0,Governance
20170118,026960,0,Environmental
20170123,026960,0,Governance
20170123,026960,0,Governance
20170124,026960,0,Governance
20170125,026960,0,Social
20170131,026960,0,Environmental
20170131,026960,0,Environmental
20170221,026960,0,Environmental
20170226,026960,0,Environmental
20170316,026960,0,Governance
20170320,026960,0,Governance
20170321,026960,0,Governance
20170324,026960,0,Social
20170324,026960,0,Social
20170324,026960,1,Social
20170328,026960,0,Environmental
20170409,026960,0,Social
20170410,026960,-1,Environmental
20170421,026960,0,Social
20170522,026960,0,Environmental
20170522,026960,0,Environmental
20170523,026960,0,Social
20170525,026960,0,Governance
20170529,026960,0,Environmental
20170614,026960,0,Governance
20170620,026960,-1,Governance
20170628,026960,0,Environmental
20170628,026960,-1,Environmental
20170707,026960,0,Social
20170707,026960,0,Social
20170711,026960,0,Governance
20170808,026960,1,Governance
20170811,026960,0,Social
20170811,026960,0,Social
20170811,026960,0,Social
20170813,026960,0,Social
20170813,026960,0,Social
20170813,026960,0,Social
20170813,026960,0,Social
20170814,026960,0,Social
20170818,026960,0,Social
20170824,026960,0,Environmental
20170828,026960,1,Environmental
20170828,026960,-1,Environmental
20170915,026960,-1,Environmental
20171002,026960,0,Environmental
20171016,026960,0,Environmental
20171024,026960,1,Governance
20171024,026960,1,Governance
20171024,026960,1,Governance
20171024,026960,1,Governance
20171024,026960,1,Governance
20171025,026960,0,Social
20171025,026960,0,Social
20171025,026960,1,Governance
20171025,026960,1,Governance
20171029,026960,0,Social
20171101,026960,0,Social
20171113,026960,0,Governance
20171130,026960,0,Social
20171213,026960,0,Governance
20171213,026960,0,Environmental
20171213,026960,1,Governance
20171219,026960,0,Environmental
20171219,026960,0,Environmental
20171222,026960,0,Governance
20171222,026960,-1,Governance
20180104,026960,0,Social
20180114,026960,0,Social
20180118,026960,0,Governance
20180118,026960,0,Environmental
20180118,026960,0,Governance
20180122,026960,0,Governance
20180122,026960,0,Governance
20180122,026960,0,Governance
20180122,026960,0,Governance
20180122,026960,0,Governance
20180122,026960,0,Governance
20180122,026960,0,Governance
20180122,026960,0,Governance
20180207,026960,0,Social
20180207,026960,0,Governance
20180212,026960,0,Environmental
20180213,026960,0,Environmental
20180304,026960,-1,Social
20180307,026960,0,Governance
20180313,026960,0,Environmental
20180315,026960,0,Social
20180409,026960,-1,Environmental
20180413,026960,0,Social
20180418,026960,0,Environmental
20180419,026960,0,Environmental
20180426,026960,1,Social
20180426,026960,1,Social
20180502,026960,0,Governance
20180516,026960,0,Social
20180517,026960,0,Environmental
20180529,026960,0,Governance
20180607,026960,0,Social
20180608,026960,0,Social
20180610,026960,0,Environmental
20180619,026960,-1,Social
20180620,026960,1,Governance
20180620,026960,0,Governance
20180620,026960,0,Governance
20180622,026960,0,Governance
20180628,026960,0,Social
20180816,026960,0,Environmental
20180816,026960,0,Environmental
20180816,026960,0,Environmental
20180820,026960,0,Social
20180821,026960,-1,Social
20180827,026960,-1,Governance
20180828,026960,0,Environmental
20180828,026960,-1,Environmental
20180830,026960,0,Environmental
20180903,026960,0,Social
20180905,026960,0,Environmental
20180905,026960,0,Environmental
20180905,026960,0,Environmental
20180905,026960,0,Environmental
20180906,026960,0,Environmental
20180911,026960,0,Environmental
20180917,026960,0,Environmental
20180917,026960,0,Environmental
20180917,026960,0,Environmental
20180920,026960,1,Governance
20180920,026960,0,Governance
20181005,026960,1,Social
20181010,026960,1,Environmental
20181011,026960,0,Environmental
20181025,026960,0,Social
20181025,026960,0,Social
20181025,026960,0,Environmental
20181025,026960,1,Environmental
20181025,026960,0,Social
20181025,026960,0,Social
20181025,026960,0,Social
20181113,026960,0,Social
20181114,026960,0,Social
20181114,026960,0,Governance
20181115,026960,0,Environmental
20181121,026960,0,Social
20181121,026960,0,Social
20181122,026960,0,Social
20181130,026960,0,Social
20181203,026960,0,Environmental
20181203,026960,1,Environmental
20181211,026960,0,Social
20181212,026960,0,Environmental
20181214,026960,0,Environmental
20181218,026960,0,Environmental
20181227,026960,0,Social
20190121,026960,0,Governance
20190121,026960,0,Governance
20190121,026960,1,Governance
20190123,026960,-1,Governance
20190130,026960,0,Environmental
20190222,026960,0,Governance
20190312,026960,0,Environmental
20190322,026960,0,Environmental
20190322,026960,1,Social
20190325,026960,-1,Social
20190325,026960,0,Environmental
20190328,026960,0,Environmental
20190329,026960,0,Social
20190329,026960,0,Environmental
20190329,026960,0,Governance
20190401,026960,0,Environmental
20190402,026960,0,Environmental
20190404,026960,0,Social
20190411,026960,0,Environmental
20190411,026960,0,Environmental
20190411,026960,0,Environmental
20190411,026960,0,Environmental
20190411,026960,0,Environmental
20190411,026960,0,Environmental
20190412,026960,0,Environmental
20190415,026960,0,Environmental
