일자,ticker,pred_label,ESG_Label
20200108,019170,0,Environmental
20200122,019170,0,Environmental
20200413,019170,0,Governance
20200526,019170,1,Social
20200609,019170,1,Social
20200617,019170,1,Social
20200703,019170,0,Governance
20200713,019170,-1,Governance
20200714,019170,-1,Governance
20200727,019170,1,Governance
20200820,019170,1,Social
20200909,019170,1,Social
20200910,019170,0,Social
20200911,019170,0,Social
20200914,019170,0,Social
20200915,019170,0,Social
20200917,019170,1,Social
20200922,019170,-1,Social
20200923,019170,0,Social
20200925,019170,0,Social
20200929,019170,0,Social
20201005,019170,1,Social
20201020,019170,0,Social
20201216,019170,0,Social
20201224,019170,1,Governance
20201228,019170,0,Governance
20201229,019170,1,Environmental
20201229,019170,1,Governance
20201230,019170,0,Social
20210109,019170,1,Social
20210210,019170,0,Governance
20210325,019170,1,Social
20210427,019170,-1,Governance
20210427,019170,-1,Governance
20210427,019170,0,Social
20210427,019170,1,Environmental
20210830,019170,0,Governance
20210831,019170,-1,Social
20211124,019170,-1,Governance
20211125,019170,0,Governance
20211126,019170,1,Governance
20211126,019170,0,Governance
20211129,019170,0,Governance
20211129,019170,0,Governance
20211130,019170,1,Governance
20211203,019170,1,Governance
20220114,019170,0,Social
20220118,019170,-1,Environmental
20220119,019170,-1,Environmental
20220119,019170,1,Governance
20220207,019170,1,Environmental
20220208,019170,0,Environmental
20220208,019170,0,Environmental
20220209,019170,1,Social
20220210,019170,0,Social
20220228,019170,1,Environmental
20220228,019170,1,Governance
20220302,019170,1,Governance
20220304,019170,1,Environmental
20220305,019170,0,Governance
20220308,019170,1,Governance
20220308,019170,-1,Environmental
20220310,019170,1,Governance
20220311,019170,1,Social
20220316,019170,1,Environmental
20220317,019170,0,Governance
20220317,019170,0,Governance
20220331,019170,1,Environmental
20220413,019170,0,Governance
20220415,019170,1,Environmental
20220609,019170,0,Governance
20221115,019170,1,Social
20221116,019170,1,Social
20221123,019170,1,Social
20230104,019170,-1,Governance
20230105,019170,-1,Governance
20230106,019170,-1,Governance
20230202,019170,0,Governance
20230220,019170,0,Governance
20230228,019170,1,Governance
20230307,019170,1,Governance
20230308,019170,0,Governance
20230308,019170,1,Governance
20230418,019170,0,Governance
20230728,019170,1,Environmental
20240423,019170,-1,Environmental
20240712,019170,0,Governance
20240809,019170,0,Governance
20240816,019170,1,Environmental
