일자,ticker,pred_label,ESG_Label
20160411,029530,0,Social
20160817,029530,0,Social
20160928,029530,0,Social
20170207,029530,0,Governance
20170207,029530,0,Governance
20170207,029530,0,Governance
20170207,029530,0,Governance
20170309,029530,1,Governance
20170309,029530,1,Governance
20170424,029530,0,Environmental
20170905,029530,1,Governance
20170914,029530,0,Environmental
20171106,029530,-1,Governance
20180104,029530,-1,Governance
20180207,029530,0,Governance
20180207,029530,0,Governance
20180207,029530,0,Governance
20180227,029530,0,Environmental
20180320,029530,0,Social
20180320,029530,0,Social
20180903,029530,0,Social
20180905,029530,-1,Governance
20180928,029530,0,Social
20181004,029530,-1,Governance
