일자,ticker,pred_label,ESG_Label
20200110,082740,1,Environmental
20200111,082740,1,Environmental
20200130,082740,1,Environmental
20200131,082740,1,Governance
20200207,082740,0,Governance
20200306,082740,1,Governance
20200318,082740,0,Governance
20200319,082740,0,Governance
20200417,082740,-1,Governance
20200525,082740,1,Environmental
20200526,082740,1,Environmental
20200724,082740,1,Environmental
20200829,082740,1,Governance
20201207,082740,1,Governance
20201215,082740,1,Governance
20201216,082740,1,Governance
20210208,082740,0,Governance
20210209,082740,0,Governance
20210223,082740,0,Governance
20210225,082740,0,Governance
20210311,082740,1,Environmental
20210312,082740,1,Environmental
20210316,082740,1,Governance
20210427,082740,1,Environmental
20210615,082740,1,Governance
20210616,082740,1,Environmental
20211126,082740,0,Governance
20211126,082740,0,Governance
20211127,082740,0,Governance
20211127,082740,0,Governance
20211203,082740,0,Governance
20211204,082740,1,Environmental
20220111,082740,1,Governance
20220111,082740,1,Governance
20220303,082740,1,Social
20220412,082740,1,Environmental
20220420,082740,1,Governance
20220421,082740,1,Governance
20220523,082740,1,Governance
20220524,082740,1,Governance
20220530,082740,1,Environmental
20220531,082740,1,Governance
20220621,082740,1,Environmental
20220706,082740,1,Governance
20220707,082740,1,Environmental
20220708,082740,1,Environmental
20220728,082740,1,Governance
20220803,082740,0,Governance
20220809,082740,1,Environmental
20220810,082740,1,Environmental
20220811,082740,1,Environmental
20220824,082740,1,Environmental
20220830,082740,-1,Environmental
20220830,082740,0,Environmental
20220831,082740,1,Governance
20220901,082740,-1,Social
20220916,082740,1,Social
20220917,082740,1,Governance
20221007,082740,0,Social
20221007,082740,1,Social
20221012,082740,0,Governance
20221130,082740,-1,Environmental
20221209,082740,1,Governance
20221216,082740,1,Governance
20221217,082740,1,Governance
20221217,082740,1,Governance
20221219,082740,1,Governance
20230103,082740,1,Social
20230107,082740,-1,Governance
20230130,082740,0,Governance
20230215,082740,1,Environmental
20230216,082740,1,Environmental
20230216,082740,0,Governance
20230217,082740,0,Governance
20230220,082740,-1,Environmental
20230220,082740,1,Environmental
20230222,082740,1,Governance
20230522,082740,1,Environmental
20230619,082740,1,Social
20230726,082740,1,Environmental
20230801,082740,0,Environmental
20230803,082740,1,Environmental
20230828,082740,-1,Governance
20230912,082740,1,Environmental
20230927,082740,0,Environmental
20240228,082740,1,Governance
20240314,082740,1,Governance
20240314,082740,-1,Governance
20240625,082740,1,Environmental
20240724,082740,-1,Governance
20240728,082740,1,Environmental
20240801,082740,1,Governance
20240820,082740,1,Governance
20240910,082740,-1,Social
20240912,082740,0,Environmental
20241104,082740,1,Governance
