일자,ticker,pred_label,ESG_Label
20210303,064960,0,Governance
20210325,064960,1,Environmental
20210525,064960,1,Environmental
20210601,064960,0,Environmental
20210601,064960,0,Social
20210601,064960,0,Social
20210601,064960,1,Environmental
20210601,064960,0,Social
20210601,064960,0,Environmental
20210601,064960,0,Social
20210601,064960,0,Social
20210601,064960,0,Environmental
20210601,064960,0,Environmental
20210602,064960,0,Social
20210602,064960,0,Social
20210616,064960,0,Environmental
20210712,064960,1,Environmental
20210812,064960,1,Governance
20211207,064960,-1,Social
20211207,064960,1,Social
20220125,064960,1,Governance
20220204,064960,0,Governance
20220204,064960,0,Governance
20220204,064960,0,Governance
20220204,064960,0,Governance
20220208,064960,1,Governance
20220221,064960,-1,Environmental
20220221,064960,-1,Environmental
20220713,064960,-1,Governance
20220713,064960,-1,Governance
20220714,064960,-1,Governance
20220811,064960,0,Governance
20220811,064960,1,Governance
20220811,064960,0,Governance
