일자,ticker,pred_label,ESG_Label
20190124,003670,0,Governance
20190124,003670,0,Environmental
20190124,003670,0,Environmental
20190124,003670,0,Governance
20190124,003670,0,Environmental
20190125,003670,0,Governance
20190227,003670,1,Environmental
20190227,003670,0,Governance
20190227,003670,0,Environmental
20190227,003670,1,Environmental
20190227,003670,1,Governance
20190227,003670,0,Governance
20190228,003670,0,Governance
20190228,003670,-1,Environmental
20190228,003670,0,Governance
20190228,003670,0,Environmental
20190303,003670,0,Governance
20190318,003670,0,Environmental
20190319,003670,0,Environmental
20190328,003670,-1,Governance
20190329,003670,0,Governance
20190401,003670,0,Environmental
20190401,003670,-1,Social
20190401,003670,-1,Environmental
20190401,003670,-1,Social
20190401,003670,0,Governance
20190402,003670,0,Governance
20190402,003670,0,Governance
20190402,003670,1,Governance
20190402,003670,0,Governance
20190402,003670,0,Governance
20190415,003670,-1,Governance
20190419,003670,1,Governance
20190423,003670,-1,Governance
20190423,003670,-1,Governance
20190423,003670,0,Governance
20190423,003670,0,Governance
20190423,003670,0,Governance
20190423,003670,0,Governance
20190423,003670,0,Governance
20190423,003670,0,Governance
20190423,003670,0,Governance
20190423,003670,0,Governance
20190423,003670,0,Governance
20190424,003670,-1,Social
20190424,003670,1,Environmental
20190424,003670,-1,Governance
20190424,003670,0,Social
20190424,003670,1,Environmental
20190424,003670,1,Social
20190429,003670,0,Environmental
20190429,003670,0,Environmental
20190429,003670,0,Environmental
20190429,003670,0,Environmental
20190429,003670,1,Environmental
20190429,003670,0,Environmental
20190429,003670,0,Environmental
20190429,003670,0,Environmental
20190429,003670,0,Environmental
20190429,003670,0,Environmental
20190429,003670,0,Environmental
20190430,003670,0,Environmental
20190503,003670,-1,Governance
20190507,003670,-1,Governance
20190507,003670,-1,Governance
20190507,003670,-1,Governance
20190507,003670,-1,Governance
20190507,003670,-1,Governance
20190507,003670,-1,Governance
20190507,003670,0,Governance
20190507,003670,-1,Governance
20190508,003670,0,Environmental
20190508,003670,0,Environmental
20190508,003670,-1,Governance
20190508,003670,0,Environmental
20190508,003670,0,Environmental
20190508,003670,0,Environmental
20190508,003670,0,Environmental
20190509,003670,0,Environmental
20190509,003670,0,Environmental
20190510,003670,0,Environmental
20190512,003670,0,Social
20190515,003670,0,Governance
20190515,003670,0,Governance
20190521,003670,1,Governance
20190521,003670,1,Governance
20190521,003670,1,Governance
20190521,003670,1,Governance
20190521,003670,1,Governance
20190521,003670,1,Environmental
20190521,003670,1,Governance
20190521,003670,1,Governance
20190521,003670,0,Governance
20190522,003670,1,Governance
20190522,003670,1,Environmental
20190522,003670,1,Environmental
20190522,003670,1,Environmental
20190522,003670,1,Environmental
20190522,003670,1,Environmental
20190522,003670,1,Governance
20190522,003670,0,Environmental
20190523,003670,-1,Governance
20190523,003670,1,Governance
20190523,003670,-1,Governance
20190523,003670,-1,Governance
20190523,003670,-1,Governance
20190523,003670,-1,Governance
20190523,003670,-1,Governance
20190529,003670,1,Governance
20190531,003670,0,Social
20190612,003670,0,Social
20190612,003670,-1,Social
20190612,003670,1,Social
20190612,003670,1,Environmental
20190624,003670,0,Environmental
20190706,003670,0,Social
20190708,003670,1,Environmental
20190708,003670,1,Environmental
20190710,003670,0,Social
20190710,003670,-1,Environmental
