일자,ticker,pred_label,ESG_Label
20230601,456040,0,Governance
20230601,456040,1,Environmental
20230601,456040,0,Governance
20230602,456040,0,Governance
20230614,456040,1,Social
20230726,456040,0,Governance
20230801,456040,0,Environmental
20230808,456040,0,Environmental
20230808,456040,0,Environmental
20230808,456040,0,Environmental
20230811,456040,-1,Governance
20230922,456040,0,Governance
20230923,456040,0,Governance
20230925,456040,1,Governance
20231005,456040,-1,Governance
20231026,456040,-1,Governance
20231026,456040,1,Governance
20231026,456040,-1,Governance
20231027,456040,0,Governance
20231113,456040,0,Environmental
20231120,456040,-1,Environmental
20231205,456040,0,Environmental
20240114,456040,0,Governance
20240115,456040,1,Governance
20240115,456040,0,Governance
20240115,456040,-1,Environmental
20240115,456040,1,Governance
20240115,456040,1,Governance
20240115,456040,0,Governance
20240116,456040,0,Governance
20240116,456040,0,Governance
20240116,456040,0,Governance
20240117,456040,-1,Governance
20240117,456040,1,Governance
20240118,456040,0,Governance
20240123,456040,-1,Governance
20240124,456040,-1,Governance
20240128,456040,0,Governance
20240206,456040,-1,Social
20240208,456040,0,Environmental
20240219,456040,0,Governance
20240220,456040,0,Governance
20240226,456040,0,Governance
20240226,456040,0,Governance
20240309,456040,0,Governance
20240311,456040,0,Governance
20240315,456040,-1,Governance
20240319,456040,0,Governance
20240320,456040,-1,Governance
20240321,456040,-1,Governance
20240323,456040,0,Governance
20240324,456040,0,Governance
20240325,456040,0,Governance
20240326,456040,0,Governance
20240328,456040,-1,Governance
20240328,456040,1,Governance
20240328,456040,-1,Governance
20240701,456040,0,Social
20240704,456040,0,Environmental
20240704,456040,-1,Governance
20240716,456040,0,Social
20240719,456040,-1,Environmental
20240724,456040,-1,Environmental
20240724,456040,0,Governance
20240724,456040,-1,Governance
20240812,456040,1,Environmental
20240826,456040,-1,Environmental
20240828,456040,0,Environmental
20240902,456040,1,Social
20241002,456040,0,Governance
20241010,456040,0,Social
20241030,456040,0,Governance
20241101,456040,1,Environmental
20241108,456040,0,Governance
20241209,456040,0,Governance
20241210,456040,1,Environmental
20241219,456040,0,Environmental
20241223,456040,0,Environmental
