일자,ticker,pred_label,ESG_Label
20160218,014830,0,Governance
20160218,014830,0,Governance
20160218,014830,0,Governance
20160218,014830,0,Governance
20160225,014830,-1,Environmental
20160908,014830,1,Social
20161230,014830,1,Environmental
20170202,014830,1,Environmental
20170221,014830,0,Governance
20170331,014830,1,Environmental
20170411,014830,0,Environmental
20170522,014830,1,Environmental
20171010,014830,1,Governance
20171110,014830,0,Governance
20171205,014830,-1,Governance
20171213,014830,-1,Social
20171226,014830,-1,Social
20171226,014830,-1,Social
20180125,014830,1,Environmental
20180205,014830,-1,Governance
20180222,014830,0,Governance
20180426,014830,0,Governance
20180703,014830,1,Governance
20180810,014830,0,Governance
20180914,014830,1,Governance
20181105,014830,-1,Governance
20190130,014830,-1,Governance
20190130,014830,1,Governance
20190213,014830,0,Governance
20190213,014830,0,Governance
20190315,014830,-1,Governance
20190322,014830,-1,Governance
20190328,014830,1,Governance
20190604,014830,-1,Governance
20190617,014830,-1,Governance
20190725,014830,-1,Governance
20190920,014830,0,Environmental
20191220,014830,0,Governance
20191220,014830,0,Governance
20191220,014830,0,Governance
20200221,014830,0,Environmental
20201210,014830,0,Governance
20201210,014830,0,Governance
