일자,ticker,pred_label,ESG_Label
20220107,000060,0,Environmental
20220113,000060,1,Governance
20220114,000060,1,Governance
20220118,000060,1,Governance
20220118,000060,1,Governance
20220121,000060,1,Social
20220126,000060,1,Environmental
20220207,000060,0,Governance
20220207,000060,1,Environmental
20220208,000060,0,Environmental
20220208,000060,0,Governance
20220208,000060,0,Environmental
20220221,000060,1,Governance
20220222,000060,1,Governance
20220310,000060,-1,Social
20220330,000060,0,Environmental
20220422,000060,1,Social
20220428,000060,-1,Governance
20220524,000060,1,Environmental
20220717,000060,-1,Environmental
20220720,000060,0,Governance
20220905,000060,0,Governance
20220916,000060,1,Governance
20221101,000060,1,Environmental
20221115,000060,0,Governance
20221116,000060,0,Governance
20221121,000060,-1,Environmental
20221122,000060,-1,Governance
20221122,000060,0,Governance
20221122,000060,0,Governance
20221122,000060,-1,Governance
20221124,000060,-1,Environmental
20221125,000060,-1,Environmental
20221202,000060,0,Environmental
20221205,000060,-1,Governance
20221205,000060,-1,Environmental
20221208,000060,0,Environmental
20221221,000060,0,Governance
20221221,000060,1,Governance
20221222,000060,0,Governance
20221229,000060,0,Governance
