일자,ticker,pred_label,ESG_Label
20200130,093050,0,Social
20200209,093050,-1,Environmental
20200212,093050,0,Governance
20200214,093050,0,Social
20200214,093050,0,Social
20200219,093050,-1,Governance
20200220,093050,0,Environmental
20200220,093050,0,Environmental
20200220,093050,0,Environmental
20200220,093050,0,Environmental
20200305,093050,0,Social
20200306,093050,1,Governance
20200306,093050,0,Governance
20200306,093050,1,Governance
20200306,093050,1,Governance
20200316,093050,0,Social
20200318,093050,-1,Environmental
20200318,093050,0,Environmental
20200318,093050,0,Environmental
20200318,093050,0,Environmental
20200319,093050,0,Environmental
20200323,093050,0,Social
20200326,093050,0,Environmental
20200326,093050,0,Environmental
20200327,093050,1,Governance
20200421,093050,0,Governance
20200421,093050,0,Governance
20200421,093050,0,Governance
20200421,093050,0,Governance
20200423,093050,0,Environmental
20200506,093050,1,Environmental
20200506,093050,0,Environmental
20200506,093050,0,Environmental
20200506,093050,0,Environmental
20200511,093050,0,Social
20200526,093050,0,Environmental
20200526,093050,0,Environmental
20200602,093050,0,Social
20200602,093050,0,Social
20200609,093050,0,Social
20200609,093050,0,Social
20200609,093050,0,Social
20200609,093050,0,Social
20200611,093050,0,Social
20200611,093050,0,Social
20200611,093050,0,Social
20200622,093050,0,Social
20200623,093050,0,Social
20200623,093050,0,Social
20200716,093050,-1,Social
20200728,093050,0,Social
20200729,093050,0,Social
20200903,093050,0,Social
20200904,093050,0,Social
20201016,093050,0,Governance
20201021,093050,0,Governance
20201023,093050,1,Social
20201023,093050,1,Social
20201126,093050,0,Environmental
20201201,093050,1,Social
20201201,093050,1,Environmental
20201201,093050,1,Environmental
20201217,093050,0,Governance
20201224,093050,0,Governance
20201224,093050,0,Governance
20201224,093050,0,Governance
