hit_ratio,ic_mean,rank_ic_mean,icir,rank_icir,objective_score,n_observations,n_dates,technical,value,profitability,news,combination_id
0.44777777777777783,-0.016098108213495936,-0.03760061260910304,-0.23403096153926192,-0.2720857588211206,0.38030880627995933,17936,90,0.0,-1.0,0.0,0.0,32
0.4605555555555555,-0.020843793098779522,-0.031157200464789876,-0.2961860637403271,-0.2995363795392727,0.38295571839197173,17936,90,0.0,-0.5,0.0,0.5,33
0.45000000000000007,-0.010779897297733097,-0.011169446920386444,-0.1251598441465517,-0.12119404900892898,0.38230502567556673,17936,90,0.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,34
0.46222222222222226,-0.019664544026306345,-0.021664372408804866,-0.22110008456182875,-0.22121858952919532,0.3837505306600901,17936,90,0.0,-0.5,0.5,0.0,35
0.4527777777777778,-0.02204011982387692,-0.020223976228329055,-0.24849750245825383,-0.23103040187948096,0.3803233033773641,17936,90,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,36
0.44833333333333325,0.0027845040299561362,-0.009138314882013046,0.03075168210059736,-0.10148049327331139,0.3864261932915129,17936,90,0.0,0.0,-0.5,-0.5,37
0.4538888888888889,-0.003464995582945727,-0.023682433192439296,-0.03468424197620558,-0.22548216806866808,0.3853004177709302,17936,90,0.0,0.0,-1.0,0.0,38
0.4538888888888889,-0.010066230527139196,-0.021964479274224357,-0.10897293275924401,-0.2336260068559478,0.38365010903488184,17936,90,0.0,0.0,-0.5,0.5,39
0.4705555555555555,0.009860107446260098,0.004315352148164174,0.14296234348879078,0.05545473728539056,0.3993501872677833,17936,90,0.0,0.0,0.0,-1.0,40
0.4716666666666666,-0.01280689861443899,-0.013109990245263409,-0.1681728707697065,-0.1706530174055534,0.3882982753463903,17936,90,0.0,0.0,0.0,1.0,41
0.46777777777777774,0.003315025153347167,0.007765380076493265,0.03532104462335628,0.07591922370117951,0.3925749314066043,17936,90,0.0,0.0,0.5,-0.5,42
0.46944444444444444,-0.001879123529787523,0.005175737821594568,-0.018533286205375123,0.04543607171113101,0.3903635524508865,17936,90,0.0,0.0,1.0,0.0,43
0.4600000000000001,-0.007607134635063952,-0.001294362416765636,-0.07870469359892111,-0.01428437418734885,0.38609821634123404,17936,90,0.0,0.0,0.5,0.5,44
0.4561111111111111,0.01258133172331197,0.008443782609821168,0.14538828547620358,0.08498156495333807,0.39579419768320945,17936,90,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,45
0.4572222222222222,0.009985013730451598,0.004629578046295679,0.11324061316834975,0.044516941280441,0.39419254462601355,17936,90,0.0,0.5,-0.5,0.0,46
0.45666666666666667,0.0026421035000134836,-0.000890749530592807,0.02998890695841224,-0.009596167165372559,0.38886008215333984,17936,90,0.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,47
0.47722222222222227,0.01280013431548293,0.014125042425034371,0.16344673648151045,0.1316052677351695,0.4029045697047978,17936,90,0.0,0.5,0.0,-0.5,48
0.4777777777777777,0.01023924914971565,0.017201776708020016,0.136244030031524,0.14103099163184532,0.40134290682202317,17936,90,0.0,1.0,0.0,0.0,49
0.47666666666666657,0.0035645242051001317,0.006222699868116497,0.04550532197534621,0.06800067148676925,0.39571134393028884,17936,90,0.0,0.5,0.0,0.5,50
0.47111111111111115,0.007682642775950743,0.013061138093423517,0.08935455330369169,0.11471090501181941,0.39682817615946864,17936,90,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,51
0.47611111111111115,0.005614840722203155,0.012733512490051368,0.06549602782086253,0.10573493913841386,0.3968568846267186,17936,90,0.0,0.5,0.5,0.0,52
0.4711111111111111,0.001652503050596221,0.007624482368876837,0.018995705422598607,0.0760441816696532,0.39250628731288634,17936,90,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,53
0.4361111111111111,-0.01665840974151714,-0.04598533317822947,-0.16281642738925628,-0.39382584683762634,0.37666873089795405,17936,90,0.25,-0.25,-0.25,-0.25,54
0.4422222222222222,-0.021018939124825036,-0.05286848889317245,-0.20003649759010114,-0.4196290607344088,0.3774119318854604,17936,90,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,55
0.4600000000000001,-0.023256601110816413,-0.04955862713545471,-0.22080026651769966,-0.4244563772387778,0.3821858497222959,17936,90,0.25,-0.25,-0.25,0.25,56
0.438888888888889,-0.020229606237731422,-0.04653380860986516,-0.18784362228371473,-0.38343286765807527,0.3766092651072338,17936,90,0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,57
0.4494444444444445,-0.02738856889553447,-0.05896425765038123,-0.24283143328406473,-0.44335360009917324,0.37798619110944975,17936,90,0.5,-0.5,0.0,0.0,58
0.4633333333333334,-0.02924901701012452,-0.053921205959677324,-0.26097721583252137,-0.4533044589385446,0.3816877457474689,17936,90,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,59
0.4411111111111111,-0.020523564421864125,-0.038473883419182106,-0.16509328449691044,-0.318836028476831,0.3772024422278673,17936,90,0.25,-0.25,0.25,-0.25,60
0.455,-0.028559567873256825,-0.04899050739178458,-0.21792688405433988,-0.38740470540397093,0.3793601080316858,17936,90,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,61
0.45499999999999996,-0.02852785926593921,-0.04373348496351229,-0.23029735434801896,-0.38155135540105445,0.37936803518351514,17936,90,0.25,-0.25,0.25,0.25,62
0.43722222222222223,-0.01184898690271199,-0.040641229668839776,-0.09492849523464192,-0.3489667934701697,0.37820441994098863,17936,90,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,63
0.4383333333333333,-0.01902781664021734,-0.05142767051858342,-0.14045506782575534,-0.40759458034179935,0.37674304583994567,17936,90,0.5,0.0,-0.5,0.0,64
0.4561111111111111,-0.02066933212510294,-0.047621792487098476,-0.16322103886121878,-0.4192373331261063,0.38166600030205755,17936,90,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,65
0.4477777777777777,-0.012647806059697262,-0.03366099074110481,-0.09160987565941986,-0.253635249213576,0.381171381818409,17936,90,0.5,0.0,0.0,-0.5,66
0.4444444444444444,-0.025559052100433927,-0.04953239807537637,-0.1513601674170155,-0.3270949917059623,0.37694357030822484,17936,90,1.0,0.0,0.0,0.0,67
0.4661111111111111,-0.02407892379097468,-0.044636716551656005,-0.17607357488825998,-0.3560854741423036,0.38381360238558965,17936,90,0.5,0.0,0.0,0.5,68
0.45888888888888885,-0.009825063833143759,-0.02645454438186171,-0.0783096684315565,-0.1988535222462722,0.38521040070838075,17936,90,0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,69
0.46444444444444444,-0.01597657361675998,-0.03620419867962075,-0.11825066855776963,-0.25122945851532047,0.38533918992914334,17936,90,0.5,0.0,0.5,0.0,70
0.4655555555555556,-0.017340159330003883,-0.032767722485010364,-0.13782240386039515,-0.2647492386446301,0.3853316268341657,17936,90,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,71
0.4477777777777777,-0.0009050183209942166,-0.020915690820775847,-0.00770338818468461,-0.1695054231161686,0.38410707875308475,17936,90,0.25,0.25,-0.25,-0.25,72
0.4561111111111111,-0.00493803398646189,-0.026054710855050105,-0.03983639205854418,-0.20366539664479835,0.3855988248367178,17936,90,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,73
0.45777777777777773,-0.007883711615389397,-0.0257273134877186,-0.06688866178664174,-0.2218982526484621,0.38536240542948597,17936,90,0.25,0.25,-0.25,0.25,74
0.4638888888888889,-0.00011592794429625092,-0.018172757930626702,-0.0010551051663547097,-0.13401274779523872,0.3891376846805926,17936,90,0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,75
0.45888888888888896,-0.0039153749913816635,-0.024669927806905915,-0.03431430664172203,-0.16988335918587963,0.3866878229188213,17936,90,0.5,0.5,0.0,0.0,76
0.46444444444444444,-0.006948207586104866,-0.024992204638882173,-0.06270252894246009,-0.19980475539851955,0.38759628143680713,17936,90,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,77
0.4666666666666667,-0.00106378636504298,-0.015075752382735157,-0.010106843592377013,-0.11225232160306903,0.38973405340873923,17936,90,0.25,0.25,0.25,-0.25,78
0.46222222222222226,-0.0036973281070819147,-0.019257458075756677,-0.034503335562299876,-0.1361225531977472,0.38774233463989616,17936,90,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,79
0.4638888888888889,-0.006027023553926045,-0.018963412013478557,-0.05657282803822043,-0.15147315431185776,0.3876599107781852,17936,90,0.25,0.25,0.25,0.25,80
