hit_ratio,ic_mean,rank_ic_mean,icir,rank_icir,objective_score,n_observations,n_dates,technical,value,profitability,news,combination_id
0.4711111111111111,-0.007268000804728596,0.0043267753254792735,-0.09250927254360025,0.03919568210592767,0.38951633313215117,17936,90,-0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,15
0.4605555555555555,0.0032745597276427796,0.020544846072437548,0.0377312096461279,0.18417509851516708,0.3904945549844224,17936,90,-0.3,-0.3,0.1,-0.3,16
0.461111111111111,0.0008614437579394097,0.020437112778725192,0.009184057758754131,0.16082887211226807,0.38891605658316836,17936,90,-0.375,-0.375,0.125,-0.125,17
0.4572222222222223,-0.0006207440678611485,0.019767604946345534,-0.006485809476432493,0.1529078306655114,0.38701148064970137,17936,90,-0.42857142857142855,-0.42857142857142855,0.14285714285714285,0.0,18
0.46777777777777774,-0.0033944936355136813,0.014482934471912484,-0.03771029299715785,0.12252037373532206,0.3894847099244549,17936,90,-0.375,-0.375,0.125,0.125,19
0.4661111111111111,-0.007909683342058688,0.005941322419147062,-0.1000366171479673,0.05791830893206875,0.38785591249781864,17936,90,-0.3,-0.3,0.1,0.3,20
0.45777777777777773,0.0023112949988107283,0.022398404537930006,0.024847511705550607,0.21595140757742495,0.388905057551258,17936,90,-0.25,-0.25,0.25,-0.25,21
0.45888888888888885,-0.00011866388432958027,0.022811605361257866,-0.0011926887506400084,0.20239863890887166,0.38763700069558427,17936,90,-0.3,-0.3,0.3,-0.1,22
0.4594444444444444,-0.0015216844816939826,0.02214483756658889,-0.015029427611173995,0.19787212968026788,0.3874529122129098,17936,90,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,23
0.4677777777777778,-0.0041214728448066805,0.016803630659886867,-0.04262842220035215,0.16262359722535427,0.3893029651221317,17936,90,-0.3,-0.3,0.3,0.1,24
0.4694444444444444,-0.008009286759820598,0.010399658826306854,-0.0913237475983529,0.11274227099783427,0.3888310116433782,17936,90,-0.25,-0.25,0.25,0.25,25
0.4572222222222222,0.009666954429582944,0.02194855621105427,0.10145900715944738,0.19523778851911097,0.3936417655604403,17936,90,-0.3,-0.1,-0.3,-0.3,26
0.45555555555555566,0.008071124517679535,0.023135017111286037,0.07862884113834957,0.18077011092886183,0.39182960144162055,17936,90,-0.375,-0.125,-0.375,-0.125,27
0.45611111111111124,0.006828702845748754,0.021881848298812713,0.06532658908697343,0.16632648122787813,0.3911535726082495,17936,90,-0.42857142857142855,-0.14285714285714285,-0.42857142857142855,0.0,28
0.465,0.004209054448161179,0.016100930211370875,0.042267363081887575,0.13220593583232546,0.39224295813531584,17936,90,-0.375,-0.125,-0.375,0.125,29
0.4600000000000001,-0.0007834794004325696,0.009271565905652457,-0.008820671221256854,0.08993894524747956,0.3878041301498919,17936,90,-0.3,-0.1,-0.3,0.3,30
0.46444444444444444,0.014076268764532194,0.02851353494605966,0.1382650466376857,0.24740129110079792,0.39838300238997376,17936,90,-0.375,-0.125,-0.125,-0.375,31
0.4633333333333334,0.013117519465739323,0.031686407023950966,0.10973164925788621,0.231168406666484,0.3966686458367503,17936,90,-0.5,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,32
0.45999999999999996,0.011391434398840406,0.03067588678117776,0.09186039698808236,0.21521440825657007,0.3945222744792333,17936,90,-0.6,-0.2,-0.2,0.0,33
0.4705555555555555,0.007179737371917531,0.022845094555914363,0.06330610316350131,0.17738708828045352,0.39549384513618613,17936,90,-0.5,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,34
0.46944444444444444,-0.00021458660638521513,0.012761977799932815,-0.002368012192705647,0.1213855497029633,0.390779686681737,17936,90,-0.375,-0.125,-0.125,0.375,35
0.4688888888888889,0.016101172203236303,0.031085477665989576,0.14954313034111302,0.26800953571188696,0.40067368493112027,17936,90,-0.42857142857142855,-0.14285714285714285,0.0,-0.42857142857142855,36
0.4677777777777778,0.015961916291935888,0.03525006082121357,0.12008483445432785,0.2526623371642959,0.3991272057844904,17936,90,-0.6,-0.2,0.0,-0.2,37
0.47000000000000003,0.014160760535085632,0.03441707600459795,0.10139142903555483,0.23609234320896105,0.3985958472951936,17936,90,-0.75,-0.25,0.0,0.0,38
0.48000000000000004,0.009069876138445277,0.02606115703560357,0.07209630143973281,0.19837871262371357,0.39915132109220064,17936,90,-0.6,-0.2,0.0,0.2,39
0.4716666666666666,0.000419307599184328,0.014186789272296411,0.004419985305201782,0.13414037829029507,0.3917816263120041,17936,90,-0.42857142857142855,-0.14285714285714285,0.0,0.42857142857142855,40
0.47,0.015126300526390253,0.032409203140355426,0.14334883585603136,0.296699625736504,0.4005155285658388,17936,90,-0.375,-0.125,0.125,-0.375,41
0.4683333333333334,0.014868156973265897,0.03596662261578539,0.11612629309080962,0.2828031282163549,0.39886209096694886,17936,90,-0.5,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,42
0.4677777777777778,0.013336964082434722,0.03545911009865708,0.0986168490244306,0.2685573996354188,0.39761224831491926,17936,90,-0.6,-0.2,0.2,0.0,43
0.4744444444444445,0.008175333633924739,0.028805027152430527,0.06720981053545644,0.24425223037421886,0.39706555916323283,17936,90,-0.5,-0.16666666666666666,0.16666666666666666,0.16666666666666666,44
0.4711111111111111,0.00015898525500083194,0.017859036381924723,0.0016779538399454624,0.18315017607811315,0.39144019780068134,17936,90,-0.375,-0.125,0.125,0.375,45
0.46944444444444444,0.010718338193295854,0.032626659548922694,0.10504584091340902,0.3111188276890504,0.3977147515181937,17936,90,-0.3,-0.1,0.3,-0.3,46
0.4583333333333333,0.00945212388606214,0.03587477394518941,0.08455875272013548,0.31096296511355176,0.393245381080321,17936,90,-0.375,-0.125,0.375,-0.125,47
0.4649999999999999,0.0083692799512972,0.036304684934006494,0.07278385272411901,0.3156920175858951,0.394503674096789,17936,90,-0.42857142857142855,-0.14285714285714285,0.42857142857142855,0.0,48
0.4683333333333333,0.005107434053681145,0.03126711119320852,0.046683573457668784,0.2930129593485358,0.393644201451727,17936,90,-0.375,-0.125,0.375,0.125,49
0.4644444444444445,-0.0001812498805909847,0.021809633178489597,-0.001864249796716635,0.23618724447600187,0.3892880208631856,17936,90,-0.3,-0.1,0.3,0.3,50
0.45611111111111113,0.015500125031227413,0.025885220493356047,0.15387580013915947,0.23146965086266122,0.3968633965967066,17936,90,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,51
0.45944444444444443,0.0146467723325736,0.028620775154130914,0.13051164654591618,0.22404583292738264,0.3967154922783134,17936,90,-0.42857142857142855,0.0,-0.42857142857142855,-0.14285714285714285,52
0.4611111111111112,0.013342927485881851,0.02825208679795531,0.11553819324111497,0.21540686118566515,0.3962905929344484,17936,90,-0.5,0.0,-0.5,0.0,53
0.4688888888888889,0.009985557179870189,0.021648281052825315,0.09170854754664422,0.17994889437799047,0.39683139786349997,17936,90,-0.42857142857142855,0.0,-0.42857142857142855,0.14285714285714285,54
0.47000000000000003,0.003444685832173291,0.012709916551385517,0.03660778573195656,0.12650908493220014,0.3933254828873216,17936,90,-0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,55
0.4683333333333333,0.021243556149446452,0.03399490300403473,0.19713330220778122,0.30182223073267933,0.4036962211256729,17936,90,-0.42857142857142855,0.0,-0.14285714285714285,-0.42857142857142855,56
0.4644444444444445,0.022512276275869155,0.03901328236099978,0.16847998982594178,0.28888623798234875,0.40170060199533825,17936,90,-0.6,0.0,-0.2,-0.2,57
0.4661111111111112,0.021019728771379906,0.038352990358417244,0.14791072832128077,0.27201711214530544,0.40100469465902955,17936,90,-0.75,0.0,-0.25,0.0,58
0.47944444444444445,0.015274175557202013,0.02989283823006566,0.11975372399412115,0.23552771437519324,0.4024420261823987,17936,90,-0.6,0.0,-0.2,0.2,59
0.4727777777777779,0.005163318887801062,0.019493345914142386,0.05349212850486792,0.1929267468963171,0.39526384819547833,17936,90,-0.42857142857142855,0.0,-0.14285714285714285,0.42857142857142855,60
0.4733333333333333,0.02276474197826003,0.03984875904451447,0.20366786876178886,0.35441451355972586,0.4058379002450365,17936,90,-0.5,0.0,0.0,-0.5,61
0.47777777777777786,0.02481355023509665,0.04641377096678766,0.17528930607648524,0.34926936931026825,0.4065482931351669,17936,90,-0.75,0.0,0.0,-0.25,62
0.4788888888888888,0.023450882320273855,0.04665517744128095,0.15452438049503003,0.3332090462109735,0.40571036246653636,17936,90,-1.0,0.0,0.0,0.0,63
0.4783333333333333,0.017182694528550705,0.038288583275763524,0.12673528914523763,0.30203727244771333,0.4028650851979471,17936,90,-0.75,0.0,0.0,0.25,64
0.4744444444444444,0.006149746165011423,0.023651213682353393,0.06174719626458534,0.23419071308558026,0.39634065772516963,17936,90,-0.5,0.0,0.0,0.5,65
0.47055555555555556,0.020114676133334855,0.038453470992318356,0.18875085313347065,0.3602799092146477,0.4037453698253392,17936,90,-0.42857142857142855,0.0,0.14285714285714285,-0.42857142857142855,66
0.4744444444444445,0.020967221526743594,0.043557468531891935,0.16531599046261752,0.35650418687202656,0.404187778333524,17936,90,-0.6,0.0,0.2,-0.2,67
0.4777777777777778,0.019873927952800345,0.04419428302981243,0.14836777001913976,0.3462588258648009,0.404236526122299,17936,90,-0.75,0.0,0.25,0.0,68
0.48055555555555546,0.014538688624853859,0.03672137051825238,0.11919597157017926,0.3159314777070574,0.40256917768568734,17936,90,-0.6,0.0,0.2,0.2,69
0.4749999999999999,0.005453826320605656,0.02407788193254756,0.05624802572559437,0.2510188514464939,0.39611337760917514,17936,90,-0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,70
0.468888888888889,0.013905242369770286,0.03536481161651361,0.13838952842060384,0.33366268168515983,0.39967855839593347,17936,90,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,71
0.46722222222222226,0.01319616199569318,0.038568547247768224,0.12179489982064495,0.33294313236400874,0.39833750315841576,17936,90,-0.42857142857142855,0.0,0.42857142857142855,-0.14285714285714285,72
0.4655555555555556,0.012376002961159937,0.0402694117022211,0.11147957665472365,0.34827137293442395,0.3972198504731456,17936,90,-0.5,0.0,0.5,0.0,73
0.47111111111111115,0.009307632057832261,0.03525724602411234,0.08735625923540426,0.3270921932137249,0.3971544917172076,17936,90,-0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,74
0.46888888888888886,0.0038500101646965984,0.02590062801082469,0.039930420042547966,0.276456383239475,0.39322638600954274,17936,90,-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,75
0.45999999999999996,0.019326048337502,0.030718617939971295,0.19947899559413568,0.29250919961023547,0.4008106719081409,17936,90,-0.3,0.1,-0.3,-0.3,76
0.4600000000000001,0.019258334309991205,0.031162443277052775,0.1781333505183666,0.2641217613102217,0.3999399175982325,17936,90,-0.375,0.125,-0.375,-0.125,77
0.465,0.018184517088838083,0.029429266489069336,0.16198747058305418,0.2445218311872995,0.4005256280955317,17936,90,-0.42857142857142855,0.14285714285714285,-0.42857142857142855,0.0,78
0.46277777777777784,0.014302510117887652,0.024227809579597134,0.1350806849870356,0.21904652698475394,0.3978121882622867,17936,90,-0.375,0.125,-0.375,0.125,79
0.46777777777777774,0.007030402498524409,0.01723681303668578,0.07581688768711908,0.1821969940679401,0.39512360946544917,17936,90,-0.3,0.1,-0.3,0.3,80
0.4711111111111111,0.023366106151775996,0.03859425499083432,0.2362993745435329,0.35981619282104593,0.40662683485301865,17936,90,-0.375,0.125,-0.125,-0.375,81
0.47388888888888886,0.024789213591227068,0.04363617332504572,0.21576059507654108,0.3556671773974191,0.4069943938675351,17936,90,-0.5,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,82
0.4744444444444445,0.023906732981971348,0.043299344904324855,0.1970929071596229,0.34514683542625396,0.40619373286521104,17936,90,-0.6,0.2,-0.2,0.0,83
0.47333333333333333,0.01846798959082947,0.03601541428231347,0.16685455706031868,0.3157907864958528,0.4032911796801201,17936,90,-0.5,0.16666666666666666,-0.16666666666666666,0.16666666666666666,84
0.46611111111111114,0.008911272243432224,0.025433901065304926,0.09822308812520607,0.2693497028825827,0.39599007491919963,17936,90,-0.375,0.125,-0.125,0.375,85
0.47611111111111115,0.023531171636937295,0.041667365248757485,0.23379719143531097,0.38311964262395565,0.40806801389998015,17936,90,-0.42857142857142855,0.14285714285714285,0.0,-0.42857142857142855,86
0.4783333333333334,0.024841499460499048,0.047311510497488905,0.2142570297928221,0.37966063171639386,0.40828065605683767,17936,90,-0.6,0.2,0.0,-0.2,87
0.48277777777777775,0.023998113882338905,0.04807413905677186,0.19729433585736114,0.37481600656369224,0.40872463523821245,17936,90,-0.75,0.25,0.0,0.0,88
0.4766666666666666,0.018847375498861337,0.04028178375489521,0.16883570425360064,0.3440022411323086,0.4044652720448594,17936,90,-0.6,0.2,0.0,0.2,89
0.47722222222222227,0.009495427383751396,0.02795786712020557,0.10357672004145826,0.29377483490998657,0.3996835923142628,17936,90,-0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,90
0.4794444444444445,0.020179407874106832,0.03861990535183408,0.20773215878196707,0.36067051910785686,0.40718747165313873,17936,90,-0.375,0.125,0.125,-0.375,91
0.4744444444444444,0.020459135835422766,0.042558953749526215,0.1912496552871126,0.35703306722291556,0.4050981035036735,17936,90,-0.5,0.16666666666666666,0.16666666666666666,-0.16666666666666666,92
0.485,0.019688472000547734,0.04329577927754813,0.17816771932019193,0.35553511800750803,0.40754882677294463,17936,90,-0.6,0.2,0.2,0.0,93
0.4816666666666667,0.015626047420855462,0.03687558374459664,0.15046945212199034,0.3317031000833045,0.4044252899400934,17936,90,-0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,94
0.47222222222222215,0.008249517002285864,0.026730448633682027,0.0912270304729891,0.28508857054161385,0.39737812713615767,17936,90,-0.375,0.125,0.125,0.375,95
0.4744444444444444,0.014364078335510011,0.034366409650678234,0.15157106834921985,0.32160152832059463,0.40198719565117963,17936,90,-0.3,0.1,0.3,-0.3,96
0.4722222222222222,0.013771845978405004,0.03769378954915288,0.13860219515919556,0.3252627217045411,0.40065371596763577,17936,90,-0.375,0.125,0.375,-0.125,97
0.4772222222222223,0.013160570410021668,0.03906680042042696,0.13031099014116918,0.3375523332488671,0.4016692488748189,17936,90,-0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,98
0.47444444444444456,0.01064268728527365,0.034924623411466016,0.10841938553189974,0.32263291188213244,0.39933078057592775,17936,90,-0.375,0.125,0.375,0.125,99
0.46944444444444444,0.005976414648838897,0.026567500657066503,0.06503972257520431,0.28474885145578205,0.3949290258985512,17936,90,-0.3,0.1,0.3,0.3,100
0.46555555555555556,0.02057958340088665,0.03472938606214142,0.23985613332843353,0.3350254130825411,0.40440580785002567,17936,90,-0.25,0.25,-0.25,-0.25,101
0.4627777777777778,0.020484199001089658,0.03639195701089945,0.22942759685071518,0.33088125629100407,0.40313148695763434,17936,90,-0.3,0.3,-0.3,-0.1,102
0.46555555555555556,0.01990096051216262,0.035560246441914606,0.21911436396088507,0.32332803488187484,0.4034064813531427,17936,90,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,103
0.4644444444444445,0.016937666395478466,0.031768719097815694,0.1916361307304522,0.30786928859085266,0.4012331951614211,17936,90,-0.3,0.3,-0.3,0.1,104
0.4638888888888888,0.01125294987404497,0.02558538800844106,0.1343836680225055,0.280828413916333,0.39735525085607815,17936,90,-0.25,0.25,-0.25,0.25,105
0.47944444444444456,0.021086564231629943,0.03941534955303843,0.2486555028528963,0.36662759747002377,0.4090511945053567,17936,90,-0.3,0.3,-0.1,-0.3,106
0.48277777777777786,0.021096478728366744,0.04317919898025604,0.24044781268068366,0.36757136659187806,0.4097253655226524,17936,90,-0.375,0.375,-0.125,-0.125,107
0.48444444444444446,0.020587887681535078,0.043041292259390136,0.23156046793076182,0.36714912200457717,0.40974272397094763,17936,90,-0.42857142857142855,0.42857142857142855,-0.14285714285714285,0.0,108
0.4827777777777778,0.017653228224116132,0.03896248826079498,0.20532673210905922,0.3595569264856469,0.4074597096737248,17936,90,-0.375,0.375,-0.125,0.125,109
0.4716666666666668,0.011938455092492568,0.031016383644271475,0.14806679214333682,0.3312528984351585,0.4004072854588566,17936,90,-0.3,0.3,-0.1,0.3,110
0.48444444444444446,0.020556046060784802,0.04056744320299569,0.24010428852112395,0.3663188208750843,0.41007651638937453,17936,90,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,111
0.4944444444444445,0.020497467296137765,0.044756396525367066,0.23098334290854383,0.36821675164745865,0.4126970338737096,17936,90,-0.42857142857142855,0.42857142857142855,0.0,-0.14285714285714285,112
0.4938888888888888,0.020006735719217184,0.04586119787383897,0.22238199398722036,0.37531950783031165,0.4120636303559598,17936,90,-0.5,0.5,0.0,0.0,113
0.4866666666666667,0.017294796536515847,0.04088025392830711,0.19868311458975418,0.36616341612359177,0.40827102371771906,17936,90,-0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,114
0.47944444444444445,0.01191153822515695,0.03197902271204765,0.14636954535203422,0.3354106314572696,0.402665999703704,17936,90,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,115
0.48166666666666674,0.018170492324596003,0.03813938584161985,0.21234154775151573,0.34725475308347964,0.40753628499120964,17936,90,-0.3,0.3,0.1,-0.3,116
0.4816666666666667,0.017900015436835927,0.04070951921328791,0.20352787172255926,0.34280037235948013,0.40711611872811126,17936,90,-0.375,0.375,0.125,-0.125,117
0.48722222222222233,0.01745301816220233,0.041697064916519644,0.19639353482058208,0.3516340582346267,0.4083856626000406,17936,90,-0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,118
0.4822222222222222,0.015131249856575428,0.038139860577883815,0.17453939583221406,0.34966133109121383,0.4054310549640991,17936,90,-0.375,0.375,0.125,0.125,119
0.47777777777777786,0.010567924066446573,0.03104212483045206,0.1282930393909627,0.3265165582855842,0.40110703592558344,17936,90,-0.3,0.3,0.1,0.3,120
0.4777777777777778,0.014192159186731591,0.034383181008271715,0.1629945310971172,0.3132722105914711,0.40340115437390095,17936,90,-0.25,0.25,0.25,-0.25,121
0.4833333333333334,0.013710330833762871,0.03770354307186844,0.15471443452003308,0.32367772139641027,0.40461616008924206,17936,90,-0.3,0.3,0.3,-0.1,122
0.4822222222222223,0.013326112612901042,0.0378903930442926,0.14940441054097917,0.3272975718473234,0.40397437124153107,17936,90,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,123
0.48055555555555557,0.011609035961663872,0.03500427553301119,0.1318773927208579,0.3226225502784649,0.40234402136591696,17936,90,-0.3,0.3,0.3,0.1,124
0.4722222222222222,0.008272322460745912,0.028921159620934278,0.09673057345819397,0.3027784450487987,0.3976039702201809,17936,90,-0.25,0.25,0.25,0.25,125
0.4411111111111111,-0.004911462462848314,-0.00397268208893182,-0.06372085826091205,-0.03966373650810092,0.3811054677176212,17936,90,-0.1,-0.3,-0.3,-0.3,126
0.44444444444444436,-0.007225580887052493,-0.00531348897346251,-0.09210845384113885,-0.047293678874464146,0.3815269381115702,17936,90,-0.125,-0.375,-0.375,-0.125,127
0.45555555555555555,-0.008256300934070756,-0.008077339640203114,-0.10486156103248873,-0.06869729989337842,0.384602591433149,17936,90,-0.14285714285714285,-0.42857142857142855,-0.42857142857142855,0.0,128
0.45166666666666666,-0.009933089154209982,-0.012341592361359982,-0.1274556136048074,-0.1078345398766883,0.38301672771144746,17936,90,-0.125,-0.375,-0.375,0.125,129
0.45166666666666666,-0.01259294028608422,-0.012814362408698066,-0.1644399867065781,-0.12221562813068532,0.3823517649284789,17936,90,-0.1,-0.3,-0.3,0.3,130
0.44722222222222224,-0.0050658755746967555,-0.0014282675431709605,-0.0737954187473488,-0.014168928576234995,0.38290019777299245,17936,90,-0.125,-0.375,-0.125,-0.375,131
0.4516666666666667,-0.008200396558112945,-0.001724335949466964,-0.1162683563784052,-0.014788506513896392,0.38344990086047176,17936,90,-0.16666666666666666,-0.5,-0.16666666666666666,-0.16666666666666666,132
0.4605555555555556,-0.009519619914696468,-0.0060946177288867705,-0.13317337495313264,-0.048360760443562634,0.38578676168799253,17936,90,-0.2,-0.6,-0.2,0.0,133
0.4600000000000001,-0.011851972696170818,-0.009291427600547386,-0.1690946679904072,-0.07954094710907904,0.3850370068259573,17936,90,-0.16666666666666666,-0.5,-0.16666666666666666,0.16666666666666666,134
0.45611111111111113,-0.015093864832855856,-0.010471508263060874,-0.2188643860378172,-0.10272534406027396,0.38305986712511936,17936,90,-0.125,-0.375,-0.125,0.375,135
0.4572222222222222,-0.0050166805881849755,-0.0015749411921010795,-0.07683746748847926,-0.015862578013532285,0.38591249651962045,17936,90,-0.14285714285714285,-0.42857142857142855,0.0,-0.42857142857142855,136
0.45722222222222214,-0.008647507845106511,-0.0004051825997248729,-0.1283484115319428,-0.003389955805017902,0.38500478970539,17936,90,-0.2,-0.6,0.0,-0.2,137
0.4600000000000001,-0.01010644011515147,-0.003051927238038572,-0.14645533866950872,-0.023331783630282064,0.38547338997121217,17936,90,-0.25,-0.75,0.0,0.0,138
0.4616666666666667,-0.012896138260067845,-0.008181915664738582,-0.19240878627462296,-0.06975954743898864,0.38527596543498305,17936,90,-0.2,-0.6,0.0,0.2,139
0.45888888888888896,-0.016406010467185532,-0.011863998738766264,-0.24845658388163033,-0.1173366105707445,0.3835651640498703,17936,90,-0.14285714285714285,-0.42857142857142855,0.0,0.42857142857142855,140
0.44611111111111107,-0.005556716352992184,0.00211030692991472,-0.08518719689854168,0.022524135789725983,0.38244415424508527,17936,90,-0.125,-0.375,0.125,-0.375,141
0.45777777777777773,-0.010127278064931305,0.0019051137113654613,-0.153928115618696,0.017817275131502545,0.3848015138171005,17936,90,-0.16666666666666666,-0.5,0.16666666666666666,-0.16666666666666666,142
0.46222222222222215,-0.012098464741827023,-0.0012113404955592865,-0.180882851898259,-0.010634809230018678,0.38564205048120986,17936,90,-0.2,-0.6,0.2,0.0,143
0.4577777777777778,-0.014915330892245404,-0.006134889163478949,-0.22640196251481745,-0.06027597434950029,0.38360450061027196,17936,90,-0.16666666666666666,-0.5,0.16666666666666666,0.16666666666666666,144
0.45999999999999996,-0.017804126815552535,-0.011035288144841702,-0.26563863493951856,-0.1226146498583601,0.38354896829611185,17936,90,-0.125,-0.375,0.125,0.375,145
0.4511111111111111,-0.0061856577994749765,0.005228803873701068,-0.07447134540540619,0.0566809008882087,0.38378691888346456,17936,90,-0.1,-0.3,0.3,-0.3,146
0.4499999999999999,-0.011007907595896258,0.005624173435836889,-0.1282814674376436,0.057663318301600784,0.3822480231010259,17936,90,-0.125,-0.375,0.375,-0.125,147
0.4583333333333333,-0.013205669638796677,0.0025513963007643653,-0.15363791004152907,0.026328628841208162,0.3841985825903008,17936,90,-0.14285714285714285,-0.42857142857142855,0.42857142857142855,0.0,148
0.4600000000000001,-0.015451238950564165,-0.002181418791927522,-0.1813830073227231,-0.02405583852534066,0.38413719026235893,17936,90,-0.125,-0.375,0.375,0.125,149
0.45555555555555566,-0.017357791924861733,-0.006569262279901222,-0.20843803863731128,-0.07779928585725754,0.3823272186854513,17936,90,-0.1,-0.3,0.3,0.3,150
0.45111111111111113,0.0020528011615866,0.005110220619704147,0.024237150514741575,0.05460284448193188,0.38681601964431966,17936,90,-0.125,-0.125,-0.375,-0.375,151
0.45166666666666666,-0.0007743455464362941,0.0049801621177243864,-0.008672338942816554,0.046726325672289896,0.3853064136133909,17936,90,-0.16666666666666666,-0.16666666666666666,-0.5,-0.16666666666666666,152
0.46222222222222226,-0.002276009276420154,0.001710312664119739,-0.02525339662317126,0.01507511699890479,0.38809766434756165,17936,90,-0.2,-0.2,-0.6,0.0,153
0.45,-0.004892866580919197,-0.0044236316291357625,-0.055752658296157234,-0.041153124038684416,0.3837767833547702,17936,90,-0.16666666666666666,-0.16666666666666666,-0.5,0.16666666666666666,154
0.45222222222222225,-0.008892104054303625,-0.007136964837881454,-0.10695433249491518,-0.07561384981206466,0.3834436406530908,17936,90,-0.125,-0.125,-0.375,0.375,155
0.45888888888888885,0.005030269912941053,0.012635299451086043,0.06788378357869707,0.13799011146923001,0.3916395854880498,17936,90,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.5,156
0.4600000000000001,-0.011387681507569155,-0.0019398542076725118,-0.15679298488725354,-0.021481318717274746,0.38515307962310774,17936,90,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,157
0.4705555555555555,0.007013927036998645,0.016365989403364624,0.09783885258696381,0.18102090802570645,0.3968337025293948,17936,90,-0.2,-0.2,0.0,-0.6,158
0.4627777777777778,-0.012291908771086733,-0.0017051602619829068,-0.17713332401238802,-0.019228669558148892,0.38576035614056164,17936,90,-0.2,-0.2,0.0,0.6,159
0.46277777777777784,0.006452034653271862,0.01724757214947836,0.08310597018125379,0.1955485583525939,0.3937705808039014,17936,90,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.5,160
0.4594444444444444,-0.011854656688831565,0.002600324039781907,-0.15397612398746502,0.032269037384345015,0.3848696691611254,17936,90,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.5,161
0.4661111111111111,0.003171759121519247,0.018792221309265753,0.03381491860583506,0.19213727755199705,0.3919788698579465,17936,90,-0.125,-0.125,0.375,-0.375,162
