hit_ratio,ic_mean,rank_ic_mean,icir,rank_icir,objective_score,n_observations,n_dates,technical,value,profitability,combination_id
0.4716666666666667,-0.0036854632571411473,0.005276634617217492,-0.043712339869933683,0.043419107713469456,0.3905786341857147,17936,90,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1
0.47055555555555556,-0.0024786350679990954,0.014416942625579332,-0.02723763429360613,0.1090451212076574,0.3905470078996669,17936,90,-0.5,-0.5,0.0,2
0.47333333333333333,-0.004986287918639519,0.016340944516856838,-0.05178174765353413,0.1599454031528966,0.3907534280203401,17936,90,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,3
