hit_ratio,ic_mean,rank_ic_mean,icir,rank_icir,objective_score,n_observations,n_dates,technical,value,profitability,news,combination_id
0.4461111111111112,-0.010194652784232932,0.007486170295861428,-0.12431174965873061,0.0722540895507299,0.38128467013727513,17492,90,-0.25,-0.25,-0.25,-0.25,1
0.43833333333333346,-0.0072212525216538434,0.006060669667568123,-0.09334529075087816,0.06257739554947296,0.3796946868695866,17492,90,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,2
0.45833333333333326,-0.008719778774200316,-0.0029660468918825513,-0.11302148377397332,-0.036559138275430066,0.3853200553064499,17492,90,-0.25,-0.25,-0.25,0.25,3
0.45055555555555543,-0.007544262801459019,0.011956973733843962,-0.08605925060360754,0.11559340171715181,0.3832806009663019,17492,90,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,4
0.4333333333333334,-0.003483080821003405,0.00990231766895401,-0.04006628306573152,0.09815932118513146,0.37912922979474917,17492,90,-0.5,-0.5,0.0,0.0,5
0.47388888888888886,-0.0058708023865619114,0.0013128720108075231,-0.07569802811338833,0.01574131207196902,0.3906989660700262,17492,90,-0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,6
0.4477777777777777,-0.00832538495027945,0.007494053864681084,-0.09259157280250703,0.07275220818676086,0.38225198709576347,17492,90,-0.25,-0.25,0.25,-0.25,7
0.4533333333333332,-0.003907296996580719,0.009316686114862277,-0.043492104472744736,0.09378284498472894,0.38502317575085476,17492,90,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,8
0.47777777777777786,-0.00566413301148699,0.0010442290487922385,-0.06709255686768816,0.011463298397718065,0.3919173000804616,17492,90,-0.25,-0.25,0.25,0.25,9
0.44,0.003656523678594966,0.030785930659992643,0.04398576546672251,0.3068828208192924,0.38467356153831767,17492,90,-0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,10
0.4388888888888889,0.010281488930088697,0.03931782057676006,0.11242477390246937,0.3704577861251064,0.3887340298552876,17492,90,-0.5,0.0,-0.5,0.0,11
0.45,0.0036341400317415344,0.01977771043859518,0.042833784726276525,0.2347265556456257,0.3876218863969864,17492,90,-0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,12
0.4644444444444445,0.009336300008538233,0.04495239003931983,0.10787966686094351,0.4688516102901331,0.3959825950099056,17492,90,-0.5,0.0,0.0,-0.5,13
0.4566666666666668,0.023452988843523054,0.05778207999607381,0.19581675561956588,0.5006342326394537,0.40069591743566346,17492,90,-1.0,0.0,0.0,0.0,14
0.4683333333333333,0.009171874504225559,0.029572120053583745,0.10486682878342436,0.3484515554726198,0.3969876417773934,17492,90,-0.5,0.0,0.0,0.5,15
0.45444444444444443,0.0025963435990866987,0.03764019576537926,0.032454816304403826,0.4273144142870914,0.38828061188528123,17492,90,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,16
0.4522222222222222,0.011204036861464744,0.05243186534413615,0.12518345989547291,0.5437586706391876,0.39347501427785175,17492,90,-0.5,0.0,0.5,0.0,17
0.47666666666666674,0.0051919716311545575,0.027703104533341967,0.062125830437154854,0.30682312607472945,0.3967830261252749,17492,90,-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,18
0.44277777777777777,0.007418863632675135,0.038227116441916405,0.09473214414836797,0.4125282002305297,0.38847733500743686,17492,90,-0.25,0.25,-0.25,-0.25,19
0.45777777777777773,0.012066032908416013,0.0492404474842682,0.13432628039807365,0.4532835286732458,0.39572289277636025,17492,90,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,20
0.46333333333333326,0.0068854465587069435,0.03177151054721371,0.07519216899030222,0.3159752225531158,0.39372904839928885,17492,90,-0.25,0.25,-0.25,0.25,21
0.46611111111111114,0.013447530682373109,0.04651975784874491,0.18688206933266996,0.5011106647186596,0.4006704987772334,17492,90,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,22
0.4677777777777778,0.022448681061216558,0.06203560216971625,0.2556273612431715,0.5374816673525169,0.4061705980483643,17492,90,-0.5,0.5,0.0,0.0,23
0.47277777777777785,0.01265284831376626,0.03891637267920571,0.1421889235719165,0.38023917610658986,0.4006841023546515,17492,90,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,24
0.4605555555555555,0.00772460185692545,0.04045077231427843,0.11504141787497706,0.4740863387994501,0.39469947384589704,17492,90,-0.25,0.25,0.25,-0.25,25
0.45999999999999996,0.013825113064940416,0.054315574028458484,0.18476139182103318,0.5518384050612593,0.3988467339390764,17492,90,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,26
0.47611111111111104,0.008025430542078398,0.032367538225747804,0.09860830440216299,0.33172868865326083,0.39878402314493944,17492,90,-0.25,0.25,0.25,0.25,27
0.4272222222222223,-0.023531991746010537,-0.03767978401442281,-0.2574433688511744,-0.314976184046794,0.37228366873016405,17492,90,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,28
0.4172222222222222,-0.02324503977238394,-0.05381463153688389,-0.2771548385166528,-0.43741108855060284,0.3693554067235707,17492,90,0.0,-0.5,-0.5,0.0,29
0.4644444444444445,-0.01870623784668834,-0.04233298728037246,-0.2195228846569056,-0.4245517920604366,0.38465677387166125,17492,90,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,30
0.44499999999999995,-0.02176217002985129,-0.031062316815644492,-0.23228528940290324,-0.24994634434013718,0.37805945749253717,17492,90,0.0,-0.5,0.0,-0.5,31
0.4000000000000001,-0.022824259898538774,-0.0612381629056442,-0.26550654839566135,-0.4434698819172115,0.36429393502536533,17492,90,0.0,-1.0,0.0,0.0,32
0.475,-0.017592698500302,-0.03937617932565955,-0.21016500457693843,-0.3684858758819453,0.3881018253749245,17492,90,0.0,-0.5,0.0,0.5,33
0.44055555555555553,-0.01914581819422295,-0.03173983753104211,-0.1968953611602766,-0.2600773109588744,0.3773802121181109,17492,90,0.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,34
0.42722222222222217,-0.017106375968281646,-0.046445162018011424,-0.17714536730708655,-0.3585868863828241,0.37389007267459623,17492,90,0.0,-0.5,0.5,0.0,35
0.46333333333333326,-0.015215392521179977,-0.03479721709907273,-0.16474356177618682,-0.3108278924542322,0.385196151869705,17492,90,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,36
0.4294444444444444,-0.011152728308525428,-0.01894911712907644,-0.13013296128375745,-0.19013561414436556,0.37604515125620197,17492,90,0.0,0.0,-0.5,-0.5,37
0.4122222222222222,-0.009271199714211021,-0.034565819491206407,-0.10317868348027884,-0.3125670866734809,0.3713488667381139,17492,90,0.0,0.0,-1.0,0.0,38
0.4633333333333334,-0.007695568001096494,-0.02916005923164378,-0.08695410051580824,-0.3171106615420052,0.3870761079997259,17492,90,0.0,0.0,-0.5,0.5,39
0.46333333333333326,-0.005954940204993936,-0.006310801844487174,-0.07675188619245653,-0.0661644564434373,0.3875112649487515,17492,90,0.0,0.0,0.0,-1.0,40
0.49111111111111116,-0.006332315481745681,-0.024383036594218567,-0.0746000111519301,-0.25308631455115077,0.3957502544628969,17492,90,0.0,0.0,0.0,1.0,41
0.4455555555555556,-0.010017260638370497,-0.005212153338952488,-0.12449858379585411,-0.05446793633219817,0.38116235150707406,17492,90,0.0,0.0,0.5,-0.5,42
0.44777777777777783,-0.0066398764010972815,-0.009723150820869358,-0.07650277329007821,-0.08242358174508455,0.382673364233059,17492,90,0.0,0.0,1.0,0.0,43
0.47611111111111104,-0.007053729027907968,-0.017853758572987384,-0.07897720319002315,-0.16552662784384276,0.3910699010763563,17492,90,0.0,0.0,0.5,0.5,44
0.43777777777777777,-0.00282676088155469,0.0011932712483692658,-0.03480838624862406,0.013132930804923176,0.3806266431129447,17492,90,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,45
0.4494444444444445,-0.0007434178377045233,0.0074124120137845735,-0.007999638255063817,0.06845763377006009,0.3846474788739072,17492,90,0.0,0.5,-0.5,0.0,46
0.4605555555555556,-0.00197831619642671,-0.005139917353535011,-0.020727820297124274,-0.05008422791073111,0.38767208761756,17492,90,0.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,47
0.4538888888888889,0.002797741807252364,0.011844429079060307,0.04166355891674556,0.14280299295171553,0.38853264447514957,17492,90,0.0,0.5,0.0,-0.5,48
0.4566666666666666,0.007814609890847892,0.028238971632962104,0.0990081501670116,0.253608049767009,0.3929139784793924,17492,90,0.0,1.0,0.0,0.0,49
0.47,0.002025890493933557,0.0030565177158090495,0.022682390016911413,0.029405763644555334,0.39241376822415985,17492,90,0.0,0.5,0.0,0.5,50
0.45555555555555555,-0.0020216511442188475,0.006922749693351881,-0.029505924523416997,0.08250817362897288,0.38616125388061195,17492,90,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,51
0.4572222222222222,0.0008216166693167443,0.013082966899761045,0.011044114143998716,0.12931932188985926,0.3878138353997558,17492,90,0.0,0.5,0.5,0.0,52
0.48333333333333334,-0.0016718068320642906,-0.00384004161991218,-0.019484704550237892,-0.036781517301412534,0.39458204829198396,17492,90,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,53
0.42166666666666663,-0.03533864484768362,-0.06327573390795461,-0.2943758106784092,-0.4704872405502034,0.36766533878807905,17492,90,0.25,-0.25,-0.25,-0.25,54
0.40944444444444456,-0.03482822411683983,-0.07358361034597222,-0.29978315873231365,-0.5564979440242287,0.3641262773041234,17492,90,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,55
0.4455555555555555,-0.027972236862916288,-0.061454304933168315,-0.2583370099323859,-0.5365686736801886,0.3766736074509376,17492,90,0.25,-0.25,-0.25,0.25,56
0.4361111111111111,-0.03526793868996917,-0.05498502292759126,-0.2882126531429926,-0.3810529545587651,0.37201634866084105,17492,90,0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,57
0.41277777777777774,-0.03624760506999166,-0.07173713783303767,-0.30077629963974284,-0.4925001538162621,0.3647714320658354,17492,90,0.5,-0.5,0.0,0.0,58
0.4494444444444445,-0.028138739914291538,-0.05786246598703828,-0.2577838219669064,-0.4758793419545918,0.37779864835476046,17492,90,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,59
0.43722222222222223,-0.029820871833743448,-0.05470696882304569,-0.2574856028675882,-0.38600157431398996,0.3737114487082308,17492,90,0.25,-0.25,0.25,-0.25,60
0.42111111111111116,-0.029080703826526427,-0.0659463794492323,-0.25090263516404326,-0.467594293699205,0.36906315737670176,17492,90,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,61
0.4494444444444444,-0.02481503180286198,-0.054507527432315524,-0.22669590901557388,-0.43903425769642723,0.3786295753826179,17492,90,0.25,-0.25,0.25,0.25,62
0.41944444444444445,-0.027516388237373367,-0.0516225052252852,-0.2345808515937079,-0.4325459838247607,0.36895423627399,17492,90,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,63
0.4144444444444444,-0.02757306077508459,-0.06456273134345934,-0.2278181609812187,-0.5365251554487082,0.36744006813956215,17492,90,0.5,0.0,-0.5,0.0,64
0.44833333333333336,-0.021147438336979223,-0.05446653669824837,-0.19201878940830644,-0.4994582382807179,0.3792131404157552,17492,90,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,65
0.4372222222222222,-0.027203879205478686,-0.040060429396272725,-0.22653076092849173,-0.3211926685878398,0.37436569686529697,17492,90,0.5,0.0,0.0,-0.5,66
0.4327777777777777,-0.03201292032335368,-0.058804128207199984,-0.23559821159276442,-0.4405751226045535,0.3718301032524949,17492,90,1.0,0.0,0.0,0.0,67
0.458888888888889,-0.022333430354601214,-0.04890231819983387,-0.19931511435526084,-0.42649745940005185,0.38208330907801635,17492,90,0.5,0.0,0.0,0.5,68
0.4494444444444444,-0.024353620965708058,-0.038098452716934406,-0.22532493630878547,-0.29920154298696683,0.3787449280919063,17492,90,0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,69
0.4361111111111111,-0.024768428013971673,-0.05042784728883235,-0.2170087076536514,-0.3743642211194987,0.3746412263298404,17492,90,0.5,0.0,0.5,0.0,70
0.4566666666666666,-0.02031074050825405,-0.043705725669531015,-0.18685433118130162,-0.3632075069787016,0.3819223148729365,17492,90,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,71
0.43722222222222223,-0.015871119190432357,-0.030000823945442564,-0.15373818910633033,-0.270580758580794,0.37719888686905856,17492,90,0.25,0.25,-0.25,-0.25,72
0.4400000000000001,-0.015058192314580839,-0.034028905883023125,-0.13715847713855217,-0.2969242383883805,0.3782354519213548,17492,90,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,73
0.4522222222222222,-0.013517331781316339,-0.032572996016682225,-0.12546643001004792,-0.28997631279721725,0.3822873337213376,17492,90,0.25,0.25,-0.25,0.25,74
0.45888888888888885,-0.01358450241636863,-0.024370860560643696,-0.13906951735245052,-0.22740926609908801,0.3842705410625745,17492,90,0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,75
0.4561111111111111,-0.01278281100426472,-0.026182875414899994,-0.12031315155969072,-0.2253874974659624,0.38363763058226713,17492,90,0.5,0.5,0.0,0.0,76
0.46333333333333326,-0.012511739725889799,-0.02652842146873916,-0.11869698941543327,-0.23437494610158643,0.38587206506852756,17492,90,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,77
0.45388888888888884,-0.014964002302408031,-0.026187194125370253,-0.1579961033870581,-0.2363419057833504,0.38242566609106465,17492,90,0.25,0.25,0.25,-0.25,78
0.4583333333333333,-0.014370935740832475,-0.028848360130756222,-0.1438212447535637,-0.2498272694174609,0.38390726606479186,17492,90,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,79
0.465,-0.013574240690655071,-0.030115473798097574,-0.13285694706363008,-0.2652107730529956,0.3861064398273363,17492,90,0.25,0.25,0.25,0.25,80
