hit_ratio,ic_mean,rank_ic_mean,icir,rank_icir,objective_score,n_observations,n_dates,technical,value,profitability,combination_id
0.44055555555555553,-0.007416834426137676,0.005197712883403964,-0.09610982309017559,0.054552090357048715,0.38031245806013225,17492,90,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1
0.43777777777777777,-0.0036155222963472856,0.009589480489966605,-0.041826000452890255,0.09587890206196575,0.3804294527592465,17492,90,-0.5,-0.5,0.0,2
0.4566666666666666,-0.004011480316951048,0.008983129057217862,-0.04483161658544378,0.09102386619472709,0.3859971299207622,17492,90,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,3
