ridge_alpha,total_return_dev,total_return_holdout,cagr_dev,cagr_holdout,sharpe_dev,sharpe_holdout
0.5,0.19701410746712433,0.018535055607474815,0.026354356030262593,0.01023097029064668,0.23050441551248177,0.14029839986288167
0.1,0.19701410746712433,0.018535055607474815,0.026354356030262593,0.01023097029064668,0.23050441551248177,0.14029839986288167
0.01,0.19701410746712433,0.018535055607474815,0.026354356030262593,0.01023097029064668,0.23050441551248177,0.14029839986288167
5.0,0.19701410746712433,0.018535055607474815,0.026354356030262593,0.01023097029064668,0.23050441551248177,0.14029839986288167
0.3,0.19701410746712433,0.018535055607474815,0.026354356030262593,0.01023097029064668,0.23050441551248177,0.14029839986288167
3.0,0.19701410746712433,0.018535055607474815,0.026354356030262593,0.01023097029064668,0.23050441551248177,0.14029839986288167
1.0,0.19701410746712433,0.018535055607474815,0.026354356030262593,0.01023097029064668,0.23050441551248177,0.14029839986288167
10.0,0.19701410746712433,0.018535055607474815,0.026354356030262593,0.01023097029064668,0.23050441551248177,0.14029839986288167
